time_s,ue_id,source_cell,target_cell,source_sat,target_sat,source_beam,target_beam,algorithm,sinr_before_dB,sinr_after_dB,tte_predicted_s,time_of_stay_s,success,ping_pong,ue_lat,ue_lon,ue_speed_mps,mobility_type,elevation_before,elevation_after,failure_reason
119.000,18,38,2,37,1,0,0,a3,-18.36,-13.70,0.00,92.00,0,0,52.607298,18.867639,1.7,pedestrian,10.1,12.5,LowSINR
120.000,8,38,2,37,1,0,0,a3,-16.34,-8.46,0.00,7.00,1,1,56.332579,4.752331,0.0,static,15.2,13.3,
121.000,7,2,38,1,37,0,0,a3,-3.77,0.86,0.00,1121.00,1,0,32.902036,-2.622221,0.0,static,35.1,32.1,
121.000,18,38,2,37,1,0,0,a3,-100.00,-12.50,0.00,94.00,1,0,52.607283,18.867684,1.7,pedestrian,0.0,12.7,
122.000,17,38,2,37,1,0,0,a3,-8.57,-5.44,0.00,1122.00,1,0,51.117336,1.716756,32.8,vehicular,28.0,24.9,
123.000,1,3,37,2,36,0,0,a3,-8.32,0.03,0.00,5.00,1,1,64.963736,-5.837962,2.3,pedestrian,29.7,30.2,
123.000,8,2,3,1,2,0,0,a3,-15.52,-11.88,0.00,3.00,1,0,56.332579,4.752331,0.0,static,13.6,13.8,
123.000,15,38,2,37,1,0,0,a3,-21.05,-16.92,0.00,10.00,1,0,26.830858,-11.619260,20.6,vehicular,14.0,11.6,
123.000,16,2,38,1,37,0,0,a3,-6.59,-1.55,0.00,16.00,1,0,46.601728,6.868128,27.6,vehicular,38.3,31.5,
123.000,33,2,38,1,37,0,0,a3,-1.64,3.68,0.00,18.00,1,0,39.432590,-3.521291,0.0,static,52.4,70.4,
124.000,2,3,48,2,47,0,0,a3,-14.15,-7.37,0.00,1124.00,0,0,62.417986,30.782009,3.5,pedestrian,21.5,20.5,MarginalSINR
124.000,15,2,38,1,37,0,0,a3,-15.39,-12.17,0.00,1.00,1,1,26.830996,-11.619399,20.6,vehicular,11.5,14.1,
124.000,16,38,2,37,1,0,0,a3,-6.78,-1.56,0.00,1.00,1,1,46.601487,6.868042,27.6,vehicular,31.4,38.6,
124.000,17,2,38,1,37,0,0,a3,-9.00,-3.29,0.00,2.00,1,1,51.117748,1.717425,32.8,vehicular,25.2,27.6,
126.000,27,2,38,1,37,0,0,a3,-11.60,-5.29,0.00,1126.00,0,0,29.085409,-2.676930,0.0,static,23.1,21.8,MarginalSINR
126.000,28,3,37,2,36,0,0,a3,-9.07,-6.02,0.00,1126.00,1,0,63.706717,-3.300869,0.0,static,27.4,26.2,
126.000,35,38,2,37,1,0,0,a3,-15.48,-10.07,0.00,1126.00,0,0,54.638222,-2.079185,0.0,static,19.8,16.6,LowSINR
126.000,40,38,37,37,36,0,0,a3,-17.74,-13.27,0.00,1126.00,0,0,55.569665,-7.235978,0.0,static,17.5,10.3,LowSINR
127.000,8,3,2,2,1,0,0,a3,-18.24,-12.50,0.00,4.00,0,1,56.332579,4.752331,0.0,static,13.3,14.0,LowSINR
127.000,28,37,3,36,2,0,0,a3,-7.74,-4.17,0.00,1.00,1,1,63.706717,-3.300869,0.0,static,26.3,27.2,
128.000,2,3,48,2,47,0,0,a3,-10.05,-5.58,0.00,1128.00,1,0,62.417872,30.782116,3.5,pedestrian,21.2,20.9,
128.000,7,38,2,37,1,0,0,a3,-4.75,-1.13,0.00,7.00,1,1,32.902036,-2.622221,0.0,static,33.7,33.7,
128.000,8,3,2,2,1,0,0,a3,-17.05,-14.03,0.00,5.00,0,1,56.332579,4.752331,0.0,static,13.2,14.1,LowSINR
128.000,22,38,2,37,1,0,0,a3,-14.14,-10.16,0.00,1128.00,0,0,55.903614,-10.864556,20.2,vehicular,15.6,11.1,LowSINR
129.000,21,3,37,2,36,0,0,a3,-6.79,-2.60,0.00,1129.00,1,0,62.660356,2.873661,35.4,vehicular,26.6,21.7,
130.000,8,3,38,2,37,0,0,a3,-18.25,-12.11,0.00,7.00,1,0,56.332579,4.752331,0.0,static,13.0,14.2,
130.000,28,3,37,2,36,0,0,a3,-8.06,-4.22,0.00,3.00,1,1,63.706717,-3.300869,0.0,static,26.7,26.8,
130.000,41,38,2,37,1,0,0,a3,-13.48,-10.47,0.00,17.00,1,0,28.816950,-10.266512,0.9,pedestrian,19.2,15.0,
130.000,44,38,2,37,1,0,0,a3,-14.13,-9.36,0.00,18.00,0,0,55.346361,3.902383,82.0,hst,16.2,16.2,LowSINR
131.000,21,37,3,36,2,0,0,a3,-11.90,-4.32,0.00,2.00,1,1,62.660154,2.874975,35.4,vehicular,22.0,26.2,
131.000,44,38,2,37,1,0,0,a3,-17.02,-12.14,0.00,19.00,0,0,55.347071,3.902733,82.0,hst,16.1,16.3,LowSINR
132.000,37,3,48,2,47,0,0,a3,-14.79,-11.28,0.00,1132.00,0,0,57.553644,25.754602,1.2,pedestrian,13.5,11.0,LowSINR
133.000,41,2,38,1,37,0,0,a3,-17.73,-13.90,0.00,3.00,0,1,28.816954,-10.266486,0.9,pedestrian,14.8,19.6,LowSINR
134.000,11,38,2,37,1,0,0,a3,-8.95,-5.72,0.00,1134.00,1,0,43.866969,-14.204780,81.7,hst,34.4,20.9,
134.000,44,38,2,37,1,0,0,a3,-18.17,-13.10,0.00,22.00,0,0,55.349199,3.903781,82.0,hst,15.7,16.7,LowSINR
135.000,11,2,38,1,37,0,0,a3,-12.34,0.94,0.00,1.00,1,1,43.867691,-14.204596,81.7,hst,20.9,34.3,
135.000,22,38,37,37,36,0,0,a3,-18.36,-12.66,0.00,1135.00,1,0,55.903291,-10.866745,20.2,vehicular,14.8,11.8,
135.000,28,37,3,36,2,0,0,a3,-10.20,-2.43,0.00,5.00,1,1,63.706717,-3.300869,0.0,static,27.7,25.9,
135.000,35,38,2,37,1,0,0,a3,-15.21,-11.04,0.00,1135.00,0,0,54.638222,-2.079185,0.0,static,18.7,17.6,LowSINR
135.000,41,2,38,1,37,0,0,a3,-14.61,-11.06,0.00,5.00,1,1,28.816957,-10.266468,0.9,pedestrian,14.6,19.8,
135.000,44,38,2,37,1,0,0,a3,-20.34,-14.76,0.00,23.00,0,0,55.349909,3.904130,82.0,hst,15.6,16.8,LowSINR
136.000,7,2,38,1,37,0,0,a3,-4.11,2.92,0.00,8.00,1,1,32.902036,-2.622221,0.0,static,32.2,35.5,
136.000,27,2,38,1,37,0,0,a3,-8.06,-4.13,0.00,1136.00,1,0,29.085409,-2.676930,0.0,static,21.7,23.3,
136.000,47,2,38,1,37,0,0,a3,-19.56,-15.02,0.00,1136.00,1,0,25.604829,7.585957,78.9,hst,14.8,11.2,
137.000,40,38,2,37,1,0,0,a3,-18.82,-14.01,0.00,1137.00,0,0,55.569665,-7.235978,0.0,static,16.2,14.2,LowSINR
138.000,4,3,48,2,47,0,0,a3,-9.64,-6.59,0.00,1138.00,1,0,62.602693,26.757189,36.1,vehicular,22.6,20.4,
138.000,8,38,2,37,1,0,0,a3,-15.15,-10.48,0.00,8.00,1,0,56.332579,4.752331,0.0,static,13.4,15.2,
138.000,27,38,2,37,1,0,0,a3,-11.12,-5.82,0.00,2.00,1,1,29.085409,-2.676930,0.0,static,23.6,21.4,
140.000,21,3,37,2,36,0,0,a3,-10.55,-6.92,0.00,9.00,1,1,62.659245,2.880891,35.4,vehicular,24.8,23.2,
140.000,22,37,38,36,37,0,0,a3,-16.55,-12.58,0.00,5.00,1,1,55.903060,-10.868308,20.2,vehicular,12.3,14.3,
140.000,27,2,38,1,37,0,0,a3,-10.45,-5.53,0.00,2.00,1,1,29.085409,-2.676930,0.0,static,21.2,23.9,
140.000,28,3,37,2,36,0,0,a3,-9.83,-3.58,0.00,5.00,1,1,63.706717,-3.300869,0.0,static,25.2,28.6,
140.000,37,3,48,2,47,0,0,a3,-18.17,-13.69,0.00,1140.00,0,0,57.553560,25.754615,1.2,pedestrian,12.9,11.4,LowSINR
141.000,17,38,2,37,1,0,0,a3,-8.31,-4.87,0.00,17.00,1,0,51.121256,1.723106,32.8,vehicular,24.9,28.2,
141.000,21,37,3,36,2,0,0,a3,-12.40,-5.49,0.00,1.00,1,1,62.659144,2.881548,35.4,vehicular,23.3,24.6,
141.000,22,38,2,37,1,0,0,a3,-15.55,-12.44,0.00,1.00,0,0,55.903014,-10.868621,20.2,vehicular,14.2,12.2,LowSINR
141.000,28,37,3,36,2,0,0,a3,-8.54,-5.42,0.00,1.00,1,1,63.706717,-3.300869,0.0,static,28.8,25.0,
141.000,42,3,37,2,36,0,0,a3,-14.48,-10.38,0.00,1141.00,1,0,58.586077,17.402690,2.1,pedestrian,16.0,10.2,
141.000,48,2,38,1,37,0,0,a3,-15.58,-12.35,0.00,1141.00,0,0,29.207958,10.228529,30.7,vehicular,19.5,14.2,LowSINR
142.000,8,2,37,1,36,0,0,a3,-17.32,-12.75,0.00,4.00,1,0,56.332579,4.752331,0.0,static,15.6,11.0,
142.000,42,37,3,36,2,0,0,a3,-19.93,-16.62,0.00,1.00,0,1,58.586079,17.402726,2.1,pedestrian,10.3,15.9,LowSINR
142.000,48,2,38,1,37,0,0,a3,-15.62,-12.48,0.00,1142.00,1,0,29.207904,10.228839,30.7,vehicular,19.3,14.3,
143.000,4,48,3,47,2,0,0,a3,-9.98,-6.67,0.00,5.00,1,1,62.604045,26.759127,36.1,vehicular,20.8,22.1,
143.000,8,37,38,36,37,0,0,a3,-16.58,-10.69,0.00,1.00,1,0,56.332579,4.752331,0.0,static,11.1,12.9,
143.000,17,2,38,1,37,0,0,a3,-9.68,-6.50,0.00,2.00,1,1,51.121669,1.723775,32.8,vehicular,28.5,24.5,
143.000,42,37,3,36,2,0,0,a3,-19.72,-12.52,0.00,2.00,1,1,58.586081,17.402762,2.1,pedestrian,10.4,15.8,
143.000,48,38,2,37,1,0,0,a3,-16.58,-13.14,0.00,1.00,0,1,29.207850,10.229149,30.7,vehicular,14.4,19.2,LowSINR
144.000,1,37,3,36,2,0,0,a3,-8.30,-2.36,0.00,21.00,1,0,64.964095,-5.838522,2.3,pedestrian,34.7,26.5,
144.000,17,38,2,37,1,0,0,a3,-7.60,-1.91,0.00,1.00,1,1,51.121875,1.724109,32.8,vehicular,24.4,28.7,
144.000,22,38,37,37,36,0,0,a3,-14.97,-11.91,0.00,4.00,0,1,55.902876,-10.869559,20.2,vehicular,13.9,12.7,LowSINR
144.000,37,3,48,2,47,0,0,a3,-16.98,-12.97,0.00,1144.00,1,0,57.553517,25.754622,1.2,pedestrian,12.6,11.6,
145.000,8,38,3,37,2,0,0,a3,-17.49,-12.21,0.00,2.00,0,0,56.332579,4.752331,0.0,static,12.7,11.6,LowSINR
145.000,42,3,37,2,36,0,0,a3,-17.08,-13.50,0.00,2.00,1,1,58.586084,17.402835,2.1,pedestrian,15.6,10.5,
145.000,46,38,2,37,1,0,0,a3,-16.07,-12.40,0.00,1145.00,0,0,49.368640,-17.910344,0.7,pedestrian,19.2,13.6,LowSINR
145.000,48,38,2,37,1,0,0,a3,-18.12,-13.25,0.00,3.00,0,1,29.207742,10.229768,30.7,vehicular,14.5,19.0,LowSINR
146.000,1,3,37,2,36,0,0,a3,-8.46,-5.32,0.00,2.00,1,1,64.964129,-5.838575,2.3,pedestrian,26.2,35.2,
146.000,19,3,48,2,47,0,0,a3,-100.00,-12.23,0.00,69.00,1,0,55.111534,32.880510,0.0,static,0.0,10.0,
146.000,22,38,37,37,36,0,0,a3,-14.31,-11.26,0.00,6.00,0,1,55.902783,-10.870185,20.2,vehicular,13.7,12.9,LowSINR
146.000,35,38,2,37,1,0,0,a3,-15.78,-12.63,0.00,1146.00,0,0,54.638222,-2.079185,0.0,static,17.3,19.0,LowSINR
146.000,42,37,3,36,2,0,0,a3,-17.55,-13.43,0.00,1.00,0,1,58.586086,17.402871,2.1,pedestrian,10.6,15.5,LowSINR
146.000,43,38,2,37,1,0,0,a3,-13.68,-10.48,0.00,1146.00,0,0,54.467397,-10.139889,28.5,vehicular,16.4,15.1,LowSINR
146.000,47,38,2,37,1,0,0,a3,-17.59,-13.88,0.00,10.00,1,0,25.611859,7.586924,78.9,hst,12.0,13.8,
147.000,28,3,37,2,36,0,0,a3,-7.73,-1.97,0.00,6.00,1,1,63.706717,-3.300869,0.0,static,24.1,29.9,
147.000,36,48,3,47,2,0,0,a3,-8.97,-4.11,0.00,36.00,1,0,64.312811,33.606247,33.0,vehicular,29.1,22.4,
147.000,42,37,48,36,47,0,0,a3,-17.68,-13.98,0.00,2.00,0,0,58.586088,17.402908,2.1,pedestrian,10.6,10.4,LowSINR
147.000,44,38,2,37,1,0,0,a3,-17.79,-14.27,0.00,35.00,0,0,55.358423,3.908323,82.0,hst,14.4,18.2,LowSINR
147.000,48,38,2,37,1,0,0,a3,-14.45,-9.54,0.00,5.00,0,1,29.207633,10.230387,30.7,vehicular,14.6,18.8,LowSINR
148.000,37,48,3,47,2,0,0,a3,-17.33,-13.11,0.00,4.00,1,1,57.553475,25.754628,1.2,pedestrian,11.9,12.3,
148.000,44,38,2,37,1,0,0,a3,-16.37,-7.99,0.00,36.00,1,0,55.359133,3.908672,82.0,hst,14.3,18.4,
148.000,46,38,2,37,1,0,0,a3,-17.31,-14.16,0.00,1148.00,0,0,49.368647,-17.910369,0.7,pedestrian,18.9,13.8,LowSINR
149.000,37,3,48,2,47,0,0,a3,-19.87,-12.74,0.00,1.00,1,1,57.553464,25.754630,1.2,pedestrian,12.2,11.9,
149.000,39,3,37,2,36,0,0,a3,-11.09,-7.20,0.00,1149.00,1,0,61.657748,7.729151,0.0,static,21.7,19.9,
149.000,40,38,37,37,36,0,0,a3,-16.36,-11.79,0.00,1149.00,0,0,55.569665,-7.235978,0.0,static,14.9,12.5,LowSINR
149.000,42,37,3,36,2,0,0,a3,-18.61,-8.11,0.00,4.00,1,1,58.586092,17.402980,2.1,pedestrian,10.7,15.2,
150.000,48,38,2,37,1,0,0,a3,-19.13,-11.53,0.00,8.00,1,1,29.207471,10.231316,30.7,vehicular,14.9,18.5,
151.000,39,37,3,36,2,0,0,a3,-10.40,-6.26,0.00,2.00,1,1,61.657748,7.729151,0.0,static,20.1,21.5,
152.000,8,38,2,37,1,0,0,a3,-16.54,-13.23,0.00,9.00,1,0,56.332579,4.752331,0.0,static,12.1,16.8,
152.000,35,38,2,37,1,0,0,a3,-16.22,-11.24,0.00,1152.00,1,0,54.638222,-2.079185,0.0,static,16.6,19.7,
152.000,36,3,48,2,47,0,0,a3,-6.69,-3.25,0.00,5.00,1,1,64.314248,33.607092,33.0,vehicular,22.1,29.7,
152.000,39,3,37,2,36,0,0,a3,-12.81,-6.40,0.00,1.00,1,1,61.657748,7.729151,0.0,static,21.3,20.2,
152.000,40,38,2,37,1,0,0,a3,-14.23,-10.95,0.00,1152.00,0,0,55.569665,-7.235978,0.0,static,14.6,15.7,LowSINR
152.000,47,2,38,1,37,0,0,a3,-16.35,-12.19,0.00,6.00,0,1,25.616078,7.587504,78.9,hst,13.2,12.4,LowSINR
153.000,29,2,38,1,37,0,0,a3,-17.95,-11.79,0.00,1153.00,0,0,28.664159,14.203085,1.5,pedestrian,14.0,10.3,LowSINR
153.000,37,48,3,47,2,0,0,a3,-17.47,-13.90,0.00,4.00,0,1,57.553422,25.754636,1.2,pedestrian,12.2,11.9,LowSINR
154.000,48,2,38,1,37,0,0,a3,-15.74,-9.95,0.00,4.00,0,1,29.207254,10.232555,30.7,vehicular,18.0,15.1,LowSINR
155.000,40,38,37,37,36,0,0,a3,-17.88,-14.86,0.00,1155.00,0,0,55.569665,-7.235978,0.0,static,14.3,13.0,LowSINR
155.000,43,38,2,37,1,0,0,a3,-16.71,-12.37,0.00,1155.00,1,0,54.467087,-10.143823,28.5,vehicular,15.4,15.9,
156.000,8,2,37,1,36,0,0,a3,-16.79,-12.70,0.00,4.00,0,0,56.332579,4.752331,0.0,static,17.3,12.2,LowSINR
156.000,40,38,2,37,1,0,0,a3,-14.73,-11.11,0.00,1156.00,1,0,55.569665,-7.235978,0.0,static,14.2,16.1,
157.000,4,3,48,2,47,0,0,a3,-12.00,-5.24,0.00,14.00,1,0,62.607830,26.764553,36.1,vehicular,20.7,21.8,
157.000,21,3,37,2,36,0,0,a3,-11.18,-6.99,0.00,16.00,0,0,62.657529,2.892063,35.4,vehicular,22.2,25.6,MarginalSINR
157.000,22,38,2,37,1,0,0,a3,-18.75,-13.83,0.00,17.00,0,0,55.902276,-10.873625,20.2,vehicular,12.6,13.6,LowSINR
157.000,37,48,3,47,2,0,0,a3,-18.80,-13.20,0.00,8.00,0,1,57.553379,25.754643,1.2,pedestrian,12.4,11.6,LowSINR
157.000,39,37,3,36,2,0,0,a3,-12.03,-6.89,0.00,5.00,1,1,61.657748,7.729151,0.0,static,20.8,20.6,
157.000,40,2,37,1,36,0,0,a3,-16.56,-12.94,0.00,1.00,1,0,55.569665,-7.235978,0.0,static,16.2,13.2,
157.000,42,3,37,2,36,0,0,a3,-18.10,-14.17,0.00,8.00,1,1,58.586107,17.403271,2.1,pedestrian,14.4,11.3,
157.000,44,2,38,1,37,0,0,a3,-15.18,-11.08,0.00,9.00,0,1,55.365518,3.911817,82.0,hst,19.5,13.4,LowSINR
157.000,48,2,38,1,37,0,0,a3,-15.51,-10.48,0.00,7.00,0,1,29.207092,10.233484,30.7,vehicular,17.7,15.4,LowSINR
158.000,40,37,38,36,37,0,0,a3,-15.13,-11.89,0.00,1.00,0,0,55.569665,-7.235978,0.0,static,13.3,14.0,LowSINR
158.000,44,2,37,1,36,0,0,a3,-17.13,-13.44,0.00,10.00,0,0,55.366228,3.912167,82.0,hst,19.6,11.1,LowSINR
159.000,4,48,3,47,2,0,0,a3,-11.73,-6.63,0.00,2.00,1,1,62.608371,26.765329,36.1,vehicular,21.9,20.5,
159.000,21,3,37,2,36,0,0,a3,-5.57,-2.44,0.00,18.00,1,0,62.657327,2.893378,35.4,vehicular,21.9,25.9,
159.000,39,3,37,2,36,0,0,a3,-12.55,-7.99,0.00,2.00,1,1,61.657748,7.729151,0.0,static,20.3,21.0,
159.000,40,37,2,36,1,0,0,a3,-20.23,-12.74,0.00,2.00,1,1,55.569665,-7.235978,0.0,static,13.4,16.4,
160.000,4,3,48,2,47,0,0,a3,-9.60,-6.41,0.00,1.00,1,1,62.608642,26.765716,36.1,vehicular,20.4,22.0,
160.000,29,2,38,1,37,0,0,a3,-16.36,-13.07,0.00,1160.00,1,0,28.664245,14.203043,1.5,pedestrian,13.5,10.7,
161.000,42,37,48,36,47,0,0,a3,-19.54,-13.06,0.00,4.00,0,0,58.586115,17.403417,2.1,pedestrian,11.5,10.8,LowSINR
161.000,47,2,1,1,0,0,0,a3,-18.36,-13.82,0.00,15.00,0,0,25.622406,7.588374,78.9,hst,12.4,11.7,LowSINR
162.000,29,38,2,37,1,0,0,a3,-16.39,-12.06,0.00,2.00,1,1,28.664270,14.203031,1.5,pedestrian,10.8,13.3,
162.000,42,37,3,36,2,0,0,a3,-19.37,-12.06,0.00,5.00,1,1,58.586116,17.403453,2.1,pedestrian,11.6,13.9,
163.000,40,2,38,1,37,0,0,a3,-15.14,-11.87,0.00,4.00,1,0,55.569665,-7.235978,0.0,static,16.8,13.4,
164.000,42,3,48,2,47,0,0,a3,-17.08,-13.29,0.00,2.00,0,0,58.586120,17.403526,2.1,pedestrian,13.7,10.9,LowSINR
164.000,47,2,38,1,37,0,0,a3,-17.13,-14.11,0.00,18.00,0,0,25.624515,7.588664,78.9,hst,12.1,13.4,LowSINR
165.000,38,2,38,1,37,0,0,a3,-13.88,-9.46,0.00,1165.00,0,0,30.841310,10.527324,0.0,static,19.8,17.7,LowSINR
165.000,40,38,37,37,36,0,0,a3,-17.87,-13.24,0.00,2.00,0,0,55.569665,-7.235978,0.0,static,13.2,14.1,LowSINR
166.000,22,38,2,37,1,0,0,a3,-16.66,-13.07,0.00,26.00,1,0,55.901861,-10.876439,20.2,vehicular,11.8,14.4,
166.000,40,38,2,37,1,0,0,a3,-18.41,-12.88,0.00,3.00,1,1,55.569665,-7.235978,0.0,static,13.1,17.1,
166.000,47,2,1,1,0,0,0,a3,-18.76,-14.50,0.00,20.00,0,0,25.625921,7.588858,78.9,hst,11.9,12.1,LowSINR
167.000,22,2,37,1,36,0,0,a3,-15.61,-10.69,0.00,1.00,1,0,55.901815,-10.876752,20.2,vehicular,14.5,15.1,
167.000,26,38,2,37,1,0,0,a3,-5.32,-2.14,0.00,1167.00,1,0,45.754519,-9.665848,1.2,pedestrian,35.2,30.6,
168.000,26,2,38,1,37,0,0,a3,-6.62,-1.17,0.00,1.00,1,1,45.754520,-9.665864,1.2,pedestrian,30.6,35.0,
168.000,38,2,38,1,37,0,0,a3,-13.48,-9.13,0.00,1168.00,0,0,30.841310,10.527324,0.0,static,19.4,17.9,LowSINR
168.000,42,3,48,2,47,0,0,a3,-18.86,-14.49,0.00,6.00,0,0,58.586128,17.403671,2.1,pedestrian,13.3,11.0,LowSINR
169.000,26,38,2,37,1,0,0,a3,-5.78,-0.09,0.00,1.00,1,1,45.754520,-9.665879,1.2,pedestrian,34.8,30.7,
169.000,32,38,2,37,1,0,0,a3,-16.87,-7.12,0.00,1169.00,1,0,51.172951,-12.213823,0.0,static,18.8,20.0,
170.000,8,2,37,1,36,0,0,a3,-14.14,-10.05,0.00,18.00,0,0,56.332579,4.752331,0.0,static,19.0,13.5,LowSINR
171.000,42,3,48,2,47,0,0,a3,-17.62,-13.22,0.00,9.00,0,0,58.586133,17.403780,2.1,pedestrian,13.0,11.1,LowSINR
171.000,43,2,38,1,37,0,0,a3,-17.12,-12.61,0.00,16.00,0,0,54.466536,-10.150816,28.5,vehicular,17.5,13.8,LowSINR
171.000,48,2,38,1,37,0,0,a3,-17.47,-10.91,0.00,21.00,1,0,29.206334,10.237819,30.7,vehicular,16.3,16.3,
172.000,40,2,37,1,36,0,0,a3,-13.72,-10.52,0.00,6.00,1,0,55.569665,-7.235978,0.0,static,17.8,14.8,
172.000,48,38,2,37,1,0,0,a3,-17.21,-13.28,0.00,1.00,0,1,29.206279,10.238129,30.7,vehicular,16.4,16.2,LowSINR
173.000,22,37,2,36,1,0,0,a3,-17.49,-14.07,0.00,6.00,1,1,55.901538,-10.878628,20.2,vehicular,15.7,15.1,
173.000,37,48,3,47,2,0,0,a3,-17.32,-12.88,0.00,24.00,1,0,57.553210,25.754668,1.2,pedestrian,13.3,10.4,
173.000,47,2,38,1,37,0,0,a3,-15.85,-12.75,0.00,27.00,0,0,25.630843,7.589535,78.9,hst,11.3,14.2,LowSINR
174.000,46,38,2,37,1,0,0,a3,-15.76,-11.82,0.00,1174.00,1,0,49.368711,-17.910584,0.7,pedestrian,16.4,15.2,
174.000,47,2,38,1,37,0,0,a3,-18.12,-13.10,0.00,28.00,0,0,25.631546,7.589631,78.9,hst,11.2,14.3,LowSINR
175.000,40,37,2,36,1,0,0,a3,-16.05,-11.02,0.00,3.00,0,1,55.569665,-7.235978,0.0,static,15.1,18.1,LowSINR
175.000,43,2,38,1,37,0,0,a3,-16.28,-11.84,0.00,20.00,0,0,54.466398,-10.152565,28.5,vehicular,17.9,13.4,LowSINR
175.000,46,2,38,1,37,0,0,a3,-16.05,-12.80,0.00,1.00,1,1,49.368714,-17.910592,0.7,pedestrian,15.3,16.4,
175.000,47,2,1,1,0,0,0,a3,-16.57,-13.14,0.00,29.00,1,0,25.632249,7.589728,78.9,hst,11.1,12.9,
176.000,8,2,37,1,36,0,0,a3,-13.27,-8.65,0.00,24.00,0,0,56.332579,4.752331,0.0,static,19.8,14.1,LowSINR
176.000,42,3,37,2,36,0,0,a3,-20.03,-15.54,0.00,14.00,1,0,58.586143,17.403962,2.1,pedestrian,12.6,12.5,
177.000,8,2,37,1,36,0,0,a3,-16.36,-13.28,0.00,25.00,1,0,56.332579,4.752331,0.0,static,19.9,14.2,
177.000,14,49,13,48,12,0,0,a3,-17.14,-14.09,0.00,1177.00,0,0,46.340930,36.996950,1.9,pedestrian,13.8,10.4,LowSINR
177.000,26,2,38,1,37,0,0,a3,-3.95,0.33,0.00,8.00,1,1,45.754522,-9.666000,1.2,pedestrian,31.3,33.2,
177.000,38,2,38,1,37,0,0,a3,-17.39,-13.77,0.00,1177.00,1,0,30.841310,10.527324,0.0,static,18.5,18.5,
177.000,47,1,38,0,37,0,0,a3,-19.92,-11.44,0.00,2.00,1,0,25.633655,7.589921,78.9,hst,13.1,14.5,
177.000,48,38,2,37,1,0,0,a3,-15.62,-11.74,0.00,6.00,0,1,29.206009,10.239677,30.7,vehicular,16.7,15.7,LowSINR
178.000,8,37,2,36,1,0,0,a3,-13.33,-7.57,0.00,1.00,1,1,56.332579,4.752331,0.0,static,14.3,20.0,
178.000,25,38,2,37,1,0,0,a3,-2.80,2.26,0.00,1178.00,1,0,43.609477,-6.161872,24.2,vehicular,46.9,42.7,
178.000,42,37,3,36,2,0,0,a3,-19.08,-14.03,0.00,2.00,1,1,58.586147,17.404035,2.1,pedestrian,12.6,12.4,
179.000,14,49,13,48,12,0,0,a3,-15.68,-11.71,0.00,1179.00,0,0,46.340964,36.996958,1.9,pedestrian,13.6,10.5,LowSINR
179.000,37,3,48,2,47,0,0,a3,-100.00,-15.41,0.00,6.00,0,1,57.553146,25.754678,1.2,pedestrian,0.0,13.6,LowSINR
179.000,42,3,37,2,36,0,0,a3,-17.57,-14.30,0.00,1.00,1,1,58.586149,17.404071,2.1,pedestrian,12.3,12.7,
180.000,20,38,2,37,1,0,0,a3,-10.98,-7.31,0.00,1180.00,1,0,44.903102,-15.533930,21.3,vehicular,25.1,20.1,
180.000,37,3,48,2,47,0,0,a3,-100.00,-18.00,0.00,7.00,1,1,57.553135,25.754680,1.2,pedestrian,0.0,13.7,
180.000,38,38,2,37,1,0,0,a3,-13.83,-7.72,0.00,3.00,1,1,30.841310,10.527324,0.0,static,18.7,18.1,
181.000,20,2,38,1,37,0,0,a3,-9.51,-4.87,0.00,1.00,1,1,44.902984,-15.533717,21.3,vehicular,20.1,25.0,
182.000,29,2,38,1,37,0,0,a3,-18.63,-12.90,0.00,20.00,0,0,28.664517,14.202912,1.5,pedestrian,11.8,11.7,LowSINR
182.000,40,37,2,36,1,0,0,a3,-14.90,-8.88,0.00,10.00,0,0,55.569665,-7.235978,0.0,static,15.9,18.9,LowSINR
182.000,43,2,37,1,36,0,0,a3,-16.00,-10.51,0.00,27.00,0,0,54.466157,-10.155624,28.5,vehicular,18.6,14.1,LowSINR
182.000,46,38,2,37,1,0,0,a3,-15.28,-11.96,0.00,7.00,0,1,49.368731,-17.910650,0.7,pedestrian,15.7,15.6,LowSINR
183.000,20,38,2,37,1,0,0,a3,-11.04,-6.08,0.00,2.00,0,1,44.902749,-15.533291,21.3,vehicular,24.7,20.2,MarginalSINR
183.000,25,2,38,1,37,0,0,a3,-5.07,-1.34,0.00,5.00,1,1,43.610511,-6.161415,24.2,vehicular,42.7,45.3,
183.000,47,38,1,37,0,0,0,a3,-15.98,-12.70,0.00,6.00,0,1,25.637873,7.590502,78.9,hst,15.0,13.6,LowSINR
184.000,46,38,2,37,1,0,0,a3,-17.16,-10.18,0.00,9.00,1,1,49.368736,-17.910666,0.7,pedestrian,15.5,15.7,
185.000,46,2,38,1,37,0,0,a3,-14.23,-11.12,0.00,1.00,1,1,49.368739,-17.910675,0.7,pedestrian,15.8,15.4,
186.000,14,49,13,48,12,0,0,a3,-16.17,-12.45,0.00,1186.00,1,0,46.341082,36.996984,1.9,pedestrian,13.2,10.6,
186.000,26,38,2,37,1,0,0,a3,-3.23,0.10,0.00,9.00,1,1,45.754525,-9.666137,1.2,pedestrian,31.4,31.8,
186.000,40,37,2,36,1,0,0,a3,-14.08,-8.77,0.00,14.00,0,0,55.569665,-7.235978,0.0,static,16.4,19.4,LowSINR
