time_s,sat_id,lat,lon,altitude_km,velocity_mps
46.000,44,2.746254,-120.019279,780.0,6652
46.000,45,35.398419,-117.629728,780.0,6652
46.000,46,67.925196,-111.267518,780.0,6652
46.000,47,78.495922,41.801432,780.0,6652
46.000,48,46.220876,56.043365,780.0,6652
46.000,49,13.584573,58.936723,780.0,6652
46.000,50,-19.076145,61.054481,780.0,6652
46.000,51,-51.698932,64.376874,780.0,6652
46.000,52,-83.487898,93.254429,780.0,6652
46.000,53,-62.484586,-127.129232,780.0,6652
46.000,54,-29.910395,-122.266335,780.0,6652
46.000,55,2.746254,-60.019279,780.0,6652
46.000,56,35.398419,-57.629728,780.0,6652
46.000,57,67.925196,-51.267518,780.0,6652
46.000,58,78.495922,101.801432,780.0,6652
46.000,59,46.220876,116.043365,780.0,6652
46.000,60,13.584573,118.936723,780.0,6652
46.000,61,-19.076145,121.054481,780.0,6652
46.000,62,-51.698932,124.376874,780.0,6652
46.000,63,-83.487898,153.254429,780.0,6652
46.000,64,-62.484586,-67.129232,780.0,6652
46.000,65,-29.910395,-62.266335,780.0,6652
48.000,0,2.865656,-0.020105,780.0,6652
48.000,1,35.517701,2.373238,780.0,6652
48.000,2,68.043145,8.777585,780.0,6652
48.000,3,78.382307,161.980119,780.0,6652
48.000,4,46.101730,176.050668,780.0,6652
48.000,5,13.465184,178.936313,780.0,6652
48.000,6,-19.195519,-178.945458,780.0,6652
48.000,7,-51.817954,-175.611875,780.0,6652
48.000,8,-83.587186,-146.160878,780.0,6652
48.000,9,-62.366053,-7.102530,780.0,6652
48.000,10,-29.791070,-2.264705,780.0,6652
48.000,11,2.865656,59.979895,780.0,6652
48.000,12,35.517701,62.373238,780.0,6652
48.000,13,68.043145,68.777585,780.0,6652
48.000,14,78.382307,-138.019881,780.0,6652
48.000,15,46.101730,-123.949332,780.0,6652
48.000,16,13.465184,-121.063687,780.0,6652
48.000,17,-19.195519,-118.945458,780.0,6652
48.000,18,-51.817954,-115.611875,780.0,6652
48.000,19,-83.587186,-86.160878,780.0,6652
48.000,20,-62.366053,52.897470,780.0,6652
48.000,21,-29.791070,57.735295,780.0,6652
48.000,22,2.865656,119.979895,780.0,6652
48.000,23,35.517701,122.373238,780.0,6652
48.000,24,68.043145,128.777585,780.0,6652
48.000,25,78.382307,-78.019881,780.0,6652
48.000,26,46.101730,-63.949332,780.0,6652
48.000,27,13.465184,-61.063687,780.0,6652
48.000,28,-19.195519,-58.945458,780.0,6652
48.000,29,-51.817954,-55.611875,780.0,6652
48.000,30,-83.587186,-26.160878,780.0,6652
48.000,31,-62.366053,112.897470,780.0,6652
48.000,32,-29.791070,117.735295,780.0,6652
48.000,33,2.865656,179.979895,780.0,6652
48.000,34,35.517701,-177.626762,780.0,6652
48.000,35,68.043145,-171.222415,780.0,6652
48.000,36,78.382307,-18.019881,780.0,6652
48.000,37,46.101730,-3.949332,780.0,6652
48.000,38,13.465184,-1.063687,780.0,6652
48.000,39,-19.195519,1.054542,780.0,6652
48.000,40,-51.817954,4.388125,780.0,6652
48.000,41,-83.587186,33.839122,780.0,6652
48.000,42,-62.366053,172.897470,780.0,6652
48.000,43,-29.791070,177.735295,780.0,6652
48.000,44,2.865656,-120.020105,780.0,6652
48.000,45,35.517701,-117.626762,780.0,6652
48.000,46,68.043145,-111.222415,780.0,6652
48.000,47,78.382307,41.980119,780.0,6652
48.000,48,46.101730,56.050668,780.0,6652
48.000,49,13.465184,58.936313,780.0,6652
48.000,50,-19.195519,61.054542,780.0,6652
48.000,51,-51.817954,64.388125,780.0,6652
48.000,52,-83.587186,93.839122,780.0,6652
48.000,53,-62.366053,-127.102530,780.0,6652
48.000,54,-29.791070,-122.264705,780.0,6652
48.000,55,2.865656,-60.020105,780.0,6652
48.000,56,35.517701,-57.626762,780.0,6652
48.000,57,68.043145,-51.222415,780.0,6652
48.000,58,78.382307,101.980119,780.0,6652
48.000,59,46.101730,116.050668,780.0,6652
48.000,60,13.465184,118.936313,780.0,6652
48.000,61,-19.195519,121.054542,780.0,6652
48.000,62,-51.817954,124.388125,780.0,6652
48.000,63,-83.587186,153.839122,780.0,6652
48.000,64,-62.366053,-67.102530,780.0,6652
48.000,65,-29.791070,-62.264705,780.0,6652
50.000,0,2.985058,-0.020929,780.0,6652
50.000,1,35.636983,2.376238,780.0,6652
50.000,2,68.161075,8.823237,780.0,6652
50.000,3,78.268574,162.155230,780.0,6652
50.000,4,45.982582,176.057903,780.0,6652
50.000,5,13.345795,178.935896,780.0,6652
50.000,6,-19.314892,-178.945386,780.0,6652
50.000,7,-51.936972,-175.600520,780.0,6652
50.000,8,-83.685773,-145.557678,780.0,6652
50.000,9,-62.247511,-7.076104,780.0,6652
50.000,10,-29.671745,-2.263099,780.0,6652
50.000,11,2.985058,59.979071,780.0,6652
50.000,12,35.636983,62.376238,780.0,6652
50.000,13,68.161075,68.823237,780.0,6652
50.000,14,78.268574,-137.844770,780.0,6652
50.000,15,45.982582,-123.942097,780.0,6652
50.000,16,13.345795,-121.064104,780.0,6652
50.000,17,-19.314892,-118.945386,780.0,6652
50.000,18,-51.936972,-115.600520,780.0,6652
50.000,19,-83.685773,-85.557678,780.0,6652
50.000,20,-62.247511,52.923896,780.0,6652
50.000,21,-29.671745,57.736901,780.0,6652
50.000,22,2.985058,119.979071,780.0,6652
50.000,23,35.636983,122.376238,780.0,6652
50.000,24,68.161075,128.823237,780.0,6652
50.000,25,78.268574,-77.844770,780.0,6652
50.000,26,45.982582,-63.942097,780.0,6652
50.000,27,13.345795,-61.064104,780.0,6652
50.000,28,-19.314892,-58.945386,780.0,6652
50.000,29,-51.936972,-55.600520,780.0,6652
50.000,30,-83.685773,-25.557678,780.0,6652
50.000,31,-62.247511,112.923896,780.0,6652
50.000,32,-29.671745,117.736901,780.0,6652
50.000,33,2.985058,179.979071,780.0,6652
50.000,34,35.636983,-177.623762,780.0,6652
50.000,35,68.161075,-171.176763,780.0,6652
50.000,36,78.268574,-17.844770,780.0,6652
50.000,37,45.982582,-3.942097,780.0,6652
50.000,38,13.345795,-1.064104,780.0,6652
50.000,39,-19.314892,1.054614,780.0,6652
50.000,40,-51.936972,4.399480,780.0,6652
50.000,41,-83.685773,34.442322,780.0,6652
50.000,42,-62.247511,172.923896,780.0,6652
50.000,43,-29.671745,177.736901,780.0,6652
50.000,44,2.985058,-120.020929,780.0,6652
50.000,45,35.636983,-117.623762,780.0,6652
50.000,46,68.161075,-111.176763,780.0,6652
50.000,47,78.268574,42.155230,780.0,6652
50.000,48,45.982582,56.057903,780.0,6652
50.000,49,13.345795,58.935896,780.0,6652
50.000,50,-19.314892,61.054614,780.0,6652
50.000,51,-51.936972,64.399480,780.0,6652
50.000,52,-83.685773,94.442322,780.0,6652
50.000,53,-62.247511,-127.076104,780.0,6652
50.000,54,-29.671745,-122.263099,780.0,6652
50.000,55,2.985058,-60.020929,780.0,6652
50.000,56,35.636983,-57.623762,780.0,6652
50.000,57,68.161075,-51.176763,780.0,6652
50.000,58,78.268574,102.155230,780.0,6652
50.000,59,45.982582,116.057903,780.0,6652
50.000,60,13.345795,118.935896,780.0,6652
50.000,61,-19.314892,121.054614,780.0,6652
50.000,62,-51.936972,124.399480,780.0,6652
50.000,63,-83.685773,154.442322,780.0,6652
50.000,64,-62.247511,-67.076104,780.0,6652
50.000,65,-29.671745,-62.263099,780.0,6652
52.000,0,3.104460,-0.021752,780.0,6652
52.000,1,35.756263,2.379272,780.0,6652
52.000,2,68.278989,8.869447,780.0,6652
52.000,3,78.154726,162.326866,780.0,6652
52.000,4,45.863432,176.065071,780.0,6652
52.000,5,13.226406,178.935471,780.0,6652
52.000,6,-19.434266,-178.945301,780.0,6652
52.000,7,-52.055987,-175.589061,780.0,6652
52.000,8,-83.783623,-144.935232,780.0,6652
52.000,9,-62.128961,-7.049951,780.0,6652
52.000,10,-29.552419,-2.261516,780.0,6652
52.000,11,3.104460,59.978248,780.0,6652
52.000,12,35.756263,62.379272,780.0,6652
52.000,13,68.278989,68.869447,780.0,6652
52.000,14,78.154726,-137.673134,780.0,6652
52.000,15,45.863432,-123.934929,780.0,6652
52.000,16,13.226406,-121.064529,780.0,6652
52.000,17,-19.434266,-118.945301,780.0,6652
52.000,18,-52.055987,-115.589061,780.0,6652
52.000,19,-83.783623,-84.935232,780.0,6652
52.000,20,-62.128961,52.950049,780.0,6652
52.000,21,-29.552419,57.738484,780.0,6652
52.000,22,3.104460,119.978248,780.0,6652
52.000,23,35.756263,122.379272,780.0,6652
52.000,24,68.278989,128.869447,780.0,6652
52.000,25,78.154726,-77.673134,780.0,6652
52.000,26,45.863432,-63.934929,780.0,6652
52.000,27,13.226406,-61.064529,780.0,6652
52.000,28,-19.434266,-58.945301,780.0,6652
52.000,29,-52.055987,-55.589061,780.0,6652
52.000,30,-83.783623,-24.935232,780.0,6652
52.000,31,-62.128961,112.950049,780.0,6652
52.000,32,-29.552419,117.738484,780.0,6652
52.000,33,3.104460,179.978248,780.0,6652
52.000,34,35.756263,-177.620728,780.0,6652
52.000,35,68.278989,-171.130553,780.0,6652
52.000,36,78.154726,-17.673134,780.0,6652
52.000,37,45.863432,-3.934929,780.0,6652
52.000,38,13.226406,-1.064529,780.0,6652
52.000,39,-19.434266,1.054699,780.0,6652
52.000,40,-52.055987,4.410939,780.0,6652
52.000,41,-83.783623,35.064768,780.0,6652
52.000,42,-62.128961,172.950049,780.0,6652
52.000,43,-29.552419,177.738484,780.0,6652
52.000,44,3.104460,-120.021752,780.0,6652
52.000,45,35.756263,-117.620728,780.0,6652
52.000,46,68.278989,-111.130553,780.0,6652
52.000,47,78.154726,42.326866,780.0,6652
52.000,48,45.863432,56.065071,780.0,6652
52.000,49,13.226406,58.935471,780.0,6652
52.000,50,-19.434266,61.054699,780.0,6652
52.000,51,-52.055987,64.410939,780.0,6652
52.000,52,-83.783623,95.064768,780.0,6652
52.000,53,-62.128961,-127.049951,780.0,6652
52.000,54,-29.552419,-122.261516,780.0,6652
52.000,55,3.104460,-60.021752,780.0,6652
52.000,56,35.756263,-57.620728,780.0,6652
52.000,57,68.278989,-51.130553,780.0,6652
52.000,58,78.154726,102.326866,780.0,6652
52.000,59,45.863432,116.065071,780.0,6652
52.000,60,13.226406,118.935471,780.0,6652
52.000,61,-19.434266,121.054699,780.0,6652
52.000,62,-52.055987,124.410939,780.0,6652
52.000,63,-83.783623,155.064768,780.0,6652
52.000,64,-62.128961,-67.049951,780.0,6652
52.000,65,-29.552419,-62.261516,780.0,6652
54.000,0,3.223862,-0.022573,780.0,6652
54.000,1,35.875543,2.382340,780.0,6652
54.000,2,68.396884,8.916223,780.0,6652
54.000,3,78.040767,162.495121,780.0,6652
54.000,4,45.744280,176.072173,780.0,6652
54.000,5,13.107016,178.935038,780.0,6652
54.000,6,-19.553638,-178.945203,780.0,6652
54.000,7,-52.174998,-175.577495,780.0,6652
54.000,8,-83.880702,-144.292771,780.0,6652
54.000,9,-62.010402,-7.024067,780.0,6652
54.000,10,-29.433092,-2.259957,780.0,6652
54.000,11,3.223862,59.977427,780.0,6652
54.000,12,35.875543,62.382340,780.0,6652
54.000,13,68.396884,68.916223,780.0,6652
54.000,14,78.040767,-137.504879,780.0,6652
54.000,15,45.744280,-123.927827,780.0,6652
54.000,16,13.107016,-121.064962,780.0,6652
54.000,17,-19.553638,-118.945203,780.0,6652
54.000,18,-52.174998,-115.577495,780.0,6652
54.000,19,-83.880702,-84.292771,780.0,6652
54.000,20,-62.010402,52.975933,780.0,6652
54.000,21,-29.433092,57.740043,780.0,6652
54.000,22,3.223862,119.977427,780.0,6652
54.000,23,35.875543,122.382340,780.0,6652
54.000,24,68.396884,128.916223,780.0,6652
54.000,25,78.040767,-77.504879,780.0,6652
54.000,26,45.744280,-63.927827,780.0,6652
54.000,27,13.107016,-61.064962,780.0,6652
54.000,28,-19.553638,-58.945203,780.0,6652
54.000,29,-52.174998,-55.577495,780.0,6652
54.000,30,-83.880702,-24.292771,780.0,6652
54.000,31,-62.010402,112.975933,780.0,6652
54.000,32,-29.433092,117.740043,780.0,6652
54.000,33,3.223862,179.977427,780.0,6652
54.000,34,35.875543,-177.617660,780.0,6652
54.000,35,68.396884,-171.083777,780.0,6652
54.000,36,78.040767,-17.504879,780.0,6652
54.000,37,45.744280,-3.927827,780.0,6652
54.000,38,13.107016,-1.064962,780.0,6652
54.000,39,-19.553638,1.054797,780.0,6652
54.000,40,-52.174998,4.422505,780.0,6652
54.000,41,-83.880702,35.707229,780.0,6652
54.000,42,-62.010402,172.975933,780.0,6652
54.000,43,-29.433092,177.740043,780.0,6652
54.000,44,3.223862,-120.022573,780.0,6652
54.000,45,35.875543,-117.617660,780.0,6652
54.000,46,68.396884,-111.083777,780.0,6652
54.000,47,78.040767,42.495121,780.0,6652
54.000,48,45.744280,56.072173,780.0,6652
54.000,49,13.107016,58.935038,780.0,6652
54.000,50,-19.553638,61.054797,780.0,6652
54.000,51,-52.174998,64.422505,780.0,6652
54.000,52,-83.880702,95.707229,780.0,6652
54.000,53,-62.010402,-127.024067,780.0,6652
54.000,54,-29.433092,-122.259957,780.0,6652
54.000,55,3.223862,-60.022573,780.0,6652
54.000,56,35.875543,-57.617660,780.0,6652
54.000,57,68.396884,-51.083777,780.0,6652
54.000,58,78.040767,102.495121,780.0,6652
54.000,59,45.744280,116.072173,780.0,6652
54.000,60,13.107016,118.935038,780.0,6652
54.000,61,-19.553638,121.054797,780.0,6652
54.000,62,-52.174998,124.422505,780.0,6652
54.000,63,-83.880702,155.707229,780.0,6652
54.000,64,-62.010402,-67.024067,780.0,6652
54.000,65,-29.433092,-62.259957,780.0,6652
56.000,0,3.343263,-0.023392,780.0,6652
56.000,1,35.994821,2.385443,780.0,6652
56.000,2,68.514760,8.963575,780.0,6652
56.000,3,77.926700,162.660089,780.0,6652
56.000,4,45.625125,176.079209,780.0,6652
56.000,5,12.987626,178.934598,780.0,6652
56.000,6,-19.673011,-178.945093,780.0,6652
56.000,7,-52.294006,-175.565823,780.0,6652
56.000,8,-83.976972,-143.629497,780.0,6652
56.000,9,-61.891835,-6.998448,780.0,6652
56.000,10,-29.313764,-2.258421,780.0,6652
56.000,11,3.343263,59.976608,780.0,6652
56.000,12,35.994821,62.385443,780.0,6652
56.000,13,68.514760,68.963575,780.0,6652
56.000,14,77.926700,-137.339911,780.0,6652
56.000,15,45.625125,-123.920791,780.0,6652
56.000,16,12.987626,-121.065402,780.0,6652
56.000,17,-19.673011,-118.945093,780.0,6652
56.000,18,-52.294006,-115.565823,780.0,6652
56.000,19,-83.976972,-83.629497,780.0,6652
56.000,20,-61.891835,53.001552,780.0,6652
56.000,21,-29.313764,57.741579,780.0,6652
56.000,22,3.343263,119.976608,780.0,6652
56.000,23,35.994821,122.385443,780.0,6652
56.000,24,68.514760,128.963575,780.0,6652
56.000,25,77.926700,-77.339911,780.0,6652
56.000,26,45.625125,-63.920791,780.0,6652
56.000,27,12.987626,-61.065402,780.0,6652
56.000,28,-19.673011,-58.945093,780.0,6652
56.000,29,-52.294006,-55.565823,780.0,6652
56.000,30,-83.976972,-23.629497,780.0,6652
56.000,31,-61.891835,113.001552,780.0,6652
56.000,32,-29.313764,117.741579,780.0,6652
56.000,33,3.343263,179.976608,780.0,6652
56.000,34,35.994821,-177.614557,780.0,6652
56.000,35,68.514760,-171.036425,780.0,6652
56.000,36,77.926700,-17.339911,780.0,6652
56.000,37,45.625125,-3.920791,780.0,6652
56.000,38,12.987626,-1.065402,780.0,6652
56.000,39,-19.673011,1.054907,780.0,6652
56.000,40,-52.294006,4.434177,780.0,6652
56.000,41,-83.976972,36.370503,780.0,6652
56.000,42,-61.891835,173.001552,780.0,6652
56.000,43,-29.313764,177.741579,780.0,6652
56.000,44,3.343263,-120.023392,780.0,6652
56.000,45,35.994821,-117.614557,780.0,6652
56.000,46,68.514760,-111.036425,780.0,6652
56.000,47,77.926700,42.660089,780.0,6652
56.000,48,45.625125,56.079209,780.0,6652
56.000,49,12.987626,58.934598,780.0,6652
56.000,50,-19.673011,61.054907,780.0,6652
56.000,51,-52.294006,64.434177,780.0,6652
56.000,52,-83.976972,96.370503,780.0,6652
56.000,53,-61.891835,-126.998448,780.0,6652
56.000,54,-29.313764,-122.258421,780.0,6652
56.000,55,3.343263,-60.023392,780.0,6652
56.000,56,35.994821,-57.614557,780.0,6652
56.000,57,68.514760,-51.036425,780.0,6652
56.000,58,77.926700,102.660089,780.0,6652
56.000,59,45.625125,116.079209,780.0,6652
56.000,60,12.987626,118.934598,780.0,6652
56.000,61,-19.673011,121.054907,780.0,6652
56.000,62,-52.294006,124.434177,780.0,6652
56.000,63,-83.976972,156.370503,780.0,6652
56.000,64,-61.891835,-66.998448,780.0,6652
56.000,65,-29.313764,-62.258421,780.0,6652
58.000,0,3.462665,-0.024210,780.0,6652
58.000,1,36.114098,2.388580,780.0,6652
58.000,2,68.632618,9.011512,780.0,6652
58.000,3,77.812527,162.821858,780.0,6652
58.000,4,45.505969,176.086180,780.0,6652
58.000,5,12.868236,178.934149,780.0,6652
58.000,6,-19.792383,-178.944971,780.0,6652
58.000,7,-52.413011,-175.554042,780.0,6652
58.000,8,-84.072394,-142.944584,780.0,6652
58.000,9,-61.773260,-6.973092,780.0,6652
58.000,10,-29.194436,-2.256908,780.0,6652
58.000,11,3.462665,59.975790,780.0,6652
58.000,12,36.114098,62.388580,780.0,6652
58.000,13,68.632618,69.011512,780.0,6652
58.000,14,77.812527,-137.178142,780.0,6652
58.000,15,45.505969,-123.913820,780.0,6652
58.000,16,12.868236,-121.065851,780.0,6652
58.000,17,-19.792383,-118.944971,780.0,6652
58.000,18,-52.413011,-115.554042,780.0,6652
58.000,19,-84.072394,-82.944584,780.0,6652
58.000,20,-61.773260,53.026908,780.0,6652
58.000,21,-29.194436,57.743092,780.0,6652
58.000,22,3.462665,119.975790,780.0,6652
58.000,23,36.114098,122.388580,780.0,6652
58.000,24,68.632618,129.011512,780.0,6652
58.000,25,77.812527,-77.178142,780.0,6652
58.000,26,45.505969,-63.913820,780.0,6652
58.000,27,12.868236,-61.065851,780.0,6652
58.000,28,-19.792383,-58.944971,780.0,6652
58.000,29,-52.413011,-55.554042,780.0,6652
