time_s,ue_id,source_cell,target_cell,source_sat,target_sat,source_beam,target_beam,algorithm,sinr_before_dB,sinr_after_dB,tte_predicted_s,time_of_stay_s,success,ping_pong,ue_lat,ue_lon,ue_speed_mps,mobility_type,elevation_before,elevation_after,failure_reason
306.000,37,2,37,1,36,0,0,time,-17.13,-14.20,0.00,46.00,1,0,57.551800,25.754883,1.2,pedestrian,16.7,11.7,
309.000,25,2,38,1,37,0,0,time,-6.71,-13.27,0.00,46.00,0,0,43.636568,-6.149893,24.2,vehicular,29.2,19.7,LowSINR
310.000,25,2,38,1,37,0,0,time,-7.22,-15.50,0.00,47.00,0,0,43.636775,-6.149802,24.2,vehicular,29.1,19.6,LowSINR
311.000,14,13,48,12,47,0,0,time,-16.10,-15.48,0.00,46.00,0,0,46.343182,36.997449,1.9,pedestrian,11.3,10.2,LowSINR
311.000,31,38,2,37,1,0,0,time,-12.62,-4.51,0.00,46.00,1,0,42.111133,5.703408,0.5,pedestrian,18.6,30.9,
312.000,14,13,48,12,47,0,0,time,-17.13,-13.41,0.00,47.00,0,0,46.343198,36.997453,1.9,pedestrian,11.3,10.2,LowSINR
312.000,25,2,38,1,37,0,0,time,-5.32,-15.29,0.00,49.00,1,0,43.637188,-6.149619,24.2,vehicular,28.8,19.3,
313.000,11,38,2,37,1,0,0,time,-12.23,-11.27,0.00,46.00,0,0,43.996152,-14.171723,81.7,hst,14.1,18.7,LowSINR
313.000,14,13,48,12,47,0,0,time,-17.01,-19.65,0.00,48.00,1,0,46.343215,36.997457,1.9,pedestrian,11.3,10.3,
314.000,11,38,2,37,1,0,0,time,-17.60,-12.56,0.00,47.00,1,0,43.996873,-14.171538,81.7,hst,14.0,18.6,
315.000,0,48,3,47,2,0,0,time,-5.41,-15.78,0.00,222.00,0,0,64.887392,35.953442,0.0,static,38.8,10.4,LowSINR
315.000,38,38,1,37,0,0,0,time,-8.44,-15.47,0.00,46.00,1,0,30.841310,10.527324,0.0,static,22.7,15.4,
316.000,41,1,38,0,37,0,0,time,-13.45,0.22,0.00,46.00,1,0,28.817206,-10.264869,0.9,pedestrian,19.0,44.2,
322.000,43,37,2,36,1,0,0,time,-3.04,-0.03,0.00,52.00,1,0,54.461337,-10.216811,28.5,vehicular,35.7,33.7,
323.000,3,38,2,37,1,0,0,time,-13.92,-13.92,0.00,46.00,0,0,34.382572,12.110353,69.7,hst,18.3,10.0,LowSINR
324.000,3,38,1,37,0,0,0,time,-13.06,-16.74,0.00,47.00,0,0,34.383188,12.110494,69.7,hst,18.2,10.2,LowSINR
324.000,42,2,37,1,36,0,0,time,-5.29,-8.94,0.00,46.00,1,0,58.586423,17.409343,2.1,pedestrian,27.2,20.2,
325.000,3,38,1,37,0,0,0,time,-12.52,-20.22,0.00,48.00,1,0,34.383803,12.110635,69.7,hst,18.2,10.3,
325.000,18,37,2,36,1,0,0,time,-19.33,-5.59,0.00,46.00,1,0,52.605778,18.872232,1.7,pedestrian,12.2,29.9,
325.000,26,2,38,1,37,0,0,time,-8.51,-10.60,0.00,46.00,1,0,45.754561,-9.668246,1.2,pedestrian,26.8,12.8,
325.000,46,2,37,1,36,0,0,time,-9.58,-10.77,0.00,46.00,0,0,49.369084,-17.911832,0.7,pedestrian,19.0,18.4,LowSINR
326.000,46,2,37,1,36,0,0,time,-12.06,-11.34,0.00,47.00,0,0,49.369087,-17.911841,0.7,pedestrian,19.0,18.5,LowSINR
327.000,46,2,37,1,36,0,0,time,-13.97,-13.76,0.00,48.00,1,0,49.369089,-17.911849,0.7,pedestrian,18.9,18.6,
329.000,15,38,1,37,0,0,0,time,-5.71,-5.46,0.00,52.00,1,0,26.859149,-11.647884,20.6,vehicular,36.8,20.7,
332.000,2,37,48,36,47,0,0,time,-15.75,-4.33,0.00,46.00,1,0,62.412035,30.787588,3.5,pedestrian,11.1,28.8,
332.000,10,2,38,1,37,0,0,time,-8.40,-9.95,0.00,46.00,0,0,42.845380,-6.672527,0.0,static,23.6,18.3,LowSINR
333.000,4,2,48,1,47,0,0,time,-17.41,-8.77,0.00,46.00,0,0,62.655416,26.832829,36.1,vehicular,14.3,23.6,LowSINR
333.000,10,2,38,1,37,0,0,time,-7.46,-13.67,0.00,47.00,1,0,42.845380,-6.672527,0.0,static,23.4,18.2,
334.000,0,48,13,47,12,0,0,time,-6.53,-16.30,0.00,241.00,1,0,64.887392,35.953442,0.0,static,36.1,10.2,
334.000,4,2,48,1,47,0,0,time,-14.60,-8.14,0.00,47.00,1,0,62.655686,26.833217,36.1,vehicular,14.3,23.6,
335.000,29,1,38,0,37,0,0,time,-15.90,-13.84,0.00,46.00,1,0,28.666406,14.202003,1.5,pedestrian,15.0,15.4,
337.000,19,2,48,1,47,0,0,time,-17.08,-8.69,0.00,46.00,0,0,55.111534,32.880510,0.0,static,11.9,23.3,LowSINR
337.000,32,37,2,36,1,0,0,time,-6.20,-5.58,0.00,46.00,1,0,51.172951,-12.213823,0.0,static,26.8,29.4,
338.000,8,37,2,36,1,0,0,time,0.13,3.62,0.00,46.00,1,0,56.332579,4.752331,0.0,static,34.3,59.4,
338.000,19,2,48,1,47,0,0,time,-14.79,-11.68,0.00,47.00,1,0,55.111534,32.880510,0.0,static,12.0,23.3,
338.000,34,38,1,37,0,0,0,time,-5.91,-11.55,0.00,147.00,1,0,31.321588,-10.234199,79.9,hst,42.6,17.4,
340.000,47,38,1,37,0,0,0,time,-6.16,-1.12,0.00,46.00,1,0,25.748257,7.605692,78.9,hst,27.7,32.0,
341.000,48,38,1,37,0,0,0,time,-6.02,-7.78,0.00,46.00,1,0,29.197125,10.290460,30.7,vehicular,22.8,20.6,
342.000,39,2,37,1,36,0,0,time,-3.33,0.43,0.00,46.00,1,0,61.657748,7.729151,0.0,static,32.0,37.5,
350.000,24,37,2,36,1,0,0,time,-16.03,-13.46,0.00,46.00,0,0,47.050069,-15.791723,1.2,pedestrian,17.4,18.6,LowSINR
350.000,33,2,38,1,37,0,0,time,-13.96,-9.17,0.00,46.00,0,0,39.432590,-3.521291,0.0,static,16.5,24.5,LowSINR
350.000,36,48,13,47,12,0,0,time,-5.15,-19.77,0.00,62.00,1,0,64.371168,33.640566,33.0,vehicular,30.9,10.2,
351.000,24,37,2,36,1,0,0,time,-11.31,-15.75,0.00,47.00,1,0,47.050060,-15.791713,1.2,pedestrian,17.5,18.5,
351.000,33,2,38,1,37,0,0,time,-13.83,-8.37,0.00,47.00,1,0,39.432590,-3.521291,0.0,static,16.3,24.3,
352.000,20,2,37,1,36,0,0,time,-12.15,-15.00,0.00,46.00,0,0,44.882897,-15.497310,21.3,vehicular,16.0,13.8,LowSINR
352.000,37,37,2,36,1,0,0,time,-11.37,-6.72,0.00,46.00,1,0,57.551312,25.754957,1.2,pedestrian,12.0,20.0,
353.000,20,2,37,1,36,0,0,time,-15.34,-12.23,0.00,47.00,0,0,44.882780,-15.497097,21.3,vehicular,16.0,13.9,LowSINR
354.000,9,2,37,1,36,0,0,time,-9.33,-18.69,0.00,197.00,1,0,49.961199,19.638143,0.0,static,26.4,10.0,
354.000,20,2,37,1,36,0,0,time,-13.12,-12.86,0.00,48.00,1,0,44.882663,-15.496884,21.3,vehicular,15.9,13.9,
355.000,40,37,2,36,1,0,0,time,0.98,4.24,0.00,68.00,1,0,55.569665,-7.235978,0.0,static,51.5,42.6,
357.000,31,2,38,1,37,0,0,time,-10.97,-11.63,0.00,46.00,1,0,42.110931,5.703477,0.5,pedestrian,23.0,13.9,
358.000,25,38,2,37,1,0,0,time,-10.18,-5.48,0.00,46.00,1,0,43.646701,-6.145411,24.2,vehicular,14.0,22.5,
359.000,14,48,13,47,12,0,0,time,-14.56,-16.47,0.00,46.00,0,0,46.343988,36.997628,1.9,pedestrian,13.5,10.3,LowSINR
360.000,11,2,37,1,36,0,0,time,-13.12,-15.09,0.00,46.00,0,0,44.030071,-14.163031,81.7,hst,15.7,13.4,LowSINR
360.000,14,48,13,47,12,0,0,time,-10.94,-15.90,0.00,47.00,1,0,46.344005,36.997632,1.9,pedestrian,13.6,10.3,
361.000,5,49,48,48,47,0,0,time,-100.00,-16.59,0.00,1361.00,0,0,45.708929,32.069860,36.6,vehicular,0.0,10.1,LowSINR
361.000,11,2,37,1,36,0,0,time,-15.33,-16.17,0.00,47.00,1,0,44.030793,-14.162846,81.7,hst,15.6,13.5,
361.000,16,2,37,1,36,0,0,time,-6.02,-12.97,0.00,235.00,1,0,46.544531,6.847641,27.6,vehicular,35.9,14.3,
361.000,38,1,38,0,37,0,0,time,-14.01,-9.46,0.00,46.00,0,0,30.841310,10.527324,0.0,static,19.7,21.3,LowSINR
362.000,5,49,48,48,47,0,0,time,-100.00,-19.04,0.00,1362.00,1,0,45.708881,32.070326,36.6,vehicular,0.0,10.1,
362.000,38,1,38,0,37,0,0,time,-11.49,-3.71,0.00,47.00,1,0,30.841310,10.527324,0.0,static,19.8,21.2,
363.000,13,2,37,1,36,0,0,time,-6.10,-13.26,0.00,174.00,1,0,47.884050,16.915052,77.4,hst,26.7,10.0,
367.000,21,37,2,36,1,0,0,time,-1.81,1.35,0.00,78.00,1,0,62.636332,3.030026,35.4,vehicular,45.0,35.0,
370.000,42,37,2,36,1,0,0,time,-7.85,-4.39,0.00,46.00,1,0,58.586510,17.411015,2.1,pedestrian,20.7,33.4,
371.000,3,1,38,0,37,0,0,time,-14.84,-13.40,0.00,46.00,0,0,34.412125,12.117106,69.7,hst,13.8,15.6,LowSINR
371.000,26,38,2,37,1,0,0,time,-100.00,-7.48,0.00,46.00,1,0,45.754573,-9.668945,1.2,pedestrian,0.0,22.0,
371.000,43,2,37,1,36,0,0,time,-6.91,0.79,0.00,49.00,1,0,54.459650,-10.238225,28.5,vehicular,35.6,49.4,
372.000,3,1,38,0,37,0,0,time,-14.44,-12.20,0.00,47.00,1,0,34.412741,12.117247,69.7,hst,13.9,15.5,
373.000,46,37,2,36,1,0,0,time,-11.00,-11.29,0.00,46.00,1,0,49.369203,-17.912229,0.7,pedestrian,23.8,17.7,
375.000,15,1,38,0,37,0,0,time,-6.15,-0.02,0.00,46.00,1,0,26.865466,-11.654277,20.6,vehicular,24.3,38.0,
375.000,18,2,37,1,36,0,0,time,-5.05,-16.87,0.00,50.00,0,0,52.605409,18.873347,1.7,pedestrian,30.6,14.1,LowSINR
378.000,2,48,2,47,1,0,0,time,-5.26,-11.78,0.00,46.00,1,0,62.410719,30.788822,3.5,pedestrian,25.3,14.9,
379.000,10,38,2,37,1,0,0,time,-15.42,-12.90,0.00,46.00,1,0,42.845380,-6.672527,0.0,static,13.1,18.0,
380.000,0,13,48,12,47,0,0,time,-15.27,-6.40,0.00,46.00,1,0,64.887392,35.953442,0.0,static,13.3,29.2,
380.000,4,48,2,47,1,0,0,time,-9.46,-11.04,0.00,46.00,1,0,62.668123,26.851080,36.1,vehicular,20.5,18.3,
380.000,18,2,37,1,36,0,0,time,-5.94,-14.89,0.00,55.00,1,0,52.605372,18.873458,1.7,pedestrian,30.5,14.3,
381.000,29,38,1,37,0,0,0,time,-14.58,-12.86,0.00,46.00,1,0,28.666974,14.201730,1.5,pedestrian,14.7,17.8,
381.000,45,38,1,37,0,0,0,time,-13.76,-14.63,0.00,246.00,0,0,31.676019,-18.548275,1.5,pedestrian,17.5,10.0,LowSINR
382.000,45,38,1,37,0,0,0,time,-14.43,-15.41,0.00,247.00,0,0,31.676014,-18.548261,1.5,pedestrian,17.4,10.1,LowSINR
383.000,32,2,37,1,36,0,0,time,-9.04,-3.38,0.00,46.00,1,0,51.172951,-12.213823,0.0,static,27.2,35.5,
383.000,45,38,1,37,0,0,0,time,-10.98,-14.57,0.00,248.00,0,0,31.676009,-18.548246,1.5,pedestrian,17.4,10.1,LowSINR
384.000,19,48,13,47,12,0,0,time,-8.79,-18.84,0.00,46.00,0,0,55.111534,32.880510,0.0,static,24.8,12.0,LowSINR
384.000,34,1,38,0,37,0,0,time,-6.58,-0.38,0.00,46.00,1,0,31.353625,-10.224865,79.9,hst,21.9,35.5,
384.000,45,38,1,37,0,0,0,time,-13.17,-18.04,0.00,249.00,0,0,31.676003,-18.548231,1.5,pedestrian,17.3,10.2,LowSINR
385.000,19,48,2,47,1,0,0,time,-7.45,-17.53,0.00,47.00,1,0,55.111534,32.880510,0.0,static,24.8,13.5,
385.000,28,37,2,36,1,0,0,time,-2.46,1.17,0.00,184.00,1,0,63.706717,-3.300869,0.0,static,47.5,32.3,
385.000,45,38,1,37,0,0,0,time,-14.25,-14.43,0.00,250.00,0,0,31.675998,-18.548216,1.5,pedestrian,17.3,10.2,LowSINR
386.000,45,38,1,37,0,0,0,time,-11.50,-19.51,0.00,251.00,1,0,31.675993,-18.548202,1.5,pedestrian,17.2,10.3,
388.000,48,1,38,0,37,0,0,time,-6.11,-11.98,0.00,47.00,0,0,29.194580,10.305012,30.7,vehicular,25.2,21.3,LowSINR
389.000,39,37,2,36,1,0,0,time,-5.02,-5.12,0.00,47.00,1,0,61.657748,7.729151,0.0,static,34.5,43.8,
389.000,48,1,38,0,37,0,0,time,-6.05,-10.57,0.00,48.00,0,0,29.194525,10.305322,30.7,vehicular,25.3,21.3,LowSINR
390.000,48,1,38,0,37,0,0,time,-8.75,-9.74,0.00,49.00,1,0,29.194471,10.305632,30.7,vehicular,25.4,21.3,
395.000,35,2,37,1,36,0,0,time,1.10,7.77,0.00,170.00,1,0,54.638222,-2.079185,0.0,static,59.3,53.6,
396.000,36,13,48,12,47,0,0,time,-16.96,-5.60,0.00,46.00,1,0,64.384391,33.648353,33.0,vehicular,13.0,25.1,
396.000,41,38,1,37,0,0,0,time,-6.60,-2.69,0.00,80.00,1,0,28.817316,-10.264163,0.9,pedestrian,39.6,26.9,
397.000,24,2,37,1,36,0,0,time,-11.70,-5.96,0.00,46.00,1,0,47.049677,-15.791269,1.2,pedestrian,15.9,22.9,
397.000,33,38,1,37,0,0,0,time,-11.90,-12.21,0.00,46.00,0,0,39.432590,-3.521291,0.0,static,17.9,14.3,LowSINR
398.000,7,38,1,37,0,0,0,time,-3.84,1.03,0.00,231.00,1,0,32.902036,-2.622221,0.0,static,36.8,30.3,
398.000,33,38,1,37,0,0,0,time,-11.45,-15.52,0.00,47.00,1,0,39.432590,-3.521291,0.0,static,17.7,14.4,
398.000,37,2,37,1,36,0,0,time,-6.83,-12.44,0.00,46.00,1,0,57.550824,25.755031,1.2,pedestrian,22.8,11.7,
399.000,1,37,2,36,1,0,0,time,-5.57,-5.70,0.00,279.00,1,0,64.968445,-5.845311,2.3,pedestrian,38.8,29.3,
400.000,6,2,1,1,0,0,0,time,-100.00,-16.73,0.00,1400.00,0,0,27.267324,20.303024,33.4,vehicular,0.0,10.0,LowSINR
400.000,9,37,2,36,1,0,0,time,-13.48,-9.70,0.00,46.00,1,0,49.961199,19.638143,0.0,static,11.7,24.1,
400.000,20,37,2,36,1,0,0,time,-10.92,-12.50,0.00,46.00,1,0,44.877259,-15.487093,21.3,vehicular,18.6,13.0,
401.000,6,2,1,1,0,0,0,time,-100.00,-16.67,0.00,1401.00,1,0,27.267069,20.303202,33.4,vehicular,0.0,10.0,
401.000,40,2,37,1,36,0,0,time,-1.07,6.43,0.00,46.00,1,0,55.569665,-7.235978,0.0,static,43.6,71.5,
403.000,31,38,2,37,1,0,0,time,-100.00,-10.98,0.00,46.00,0,0,42.110728,5.703545,0.5,pedestrian,0.0,16.9,LowSINR
404.000,25,2,37,1,36,0,0,time,-18.47,-11.96,0.00,46.00,0,0,43.656214,-6.141203,24.2,vehicular,17.1,18.5,LowSINR
404.000,31,38,2,37,1,0,0,time,-100.00,-12.49,0.00,47.00,1,0,42.110724,5.703547,0.5,pedestrian,0.0,16.8,
405.000,25,2,37,1,36,0,0,time,-13.65,-11.03,0.00,47.00,1,0,43.656420,-6.141111,24.2,vehicular,17.0,18.6,
406.000,14,13,48,12,47,0,0,time,-100.00,-14.96,0.00,46.00,0,0,46.344778,36.997803,1.9,pedestrian,0.0,17.0,LowSINR
407.000,11,37,2,36,1,0,0,time,-13.50,-18.02,0.00,46.00,1,0,44.063991,-14.154334,81.7,hst,18.4,12.5,
407.000,14,13,48,12,47,0,0,time,-100.00,-12.03,0.00,47.00,1,0,46.344795,36.997807,1.9,pedestrian,0.0,17.0,
407.000,16,37,2,36,1,0,0,time,-15.10,-4.49,0.00,46.00,1,0,46.533476,6.843684,27.6,vehicular,18.6,26.8,
408.000,38,38,1,37,0,0,0,time,-15.56,-9.74,0.00,46.00,1,0,30.841310,10.527324,0.0,static,18.7,24.3,
409.000,13,37,2,36,1,0,0,time,-14.82,-9.32,0.00,46.00,0,0,47.915337,16.925031,77.4,hst,12.2,22.6,LowSINR
410.000,13,37,2,36,1,0,0,time,-13.19,-12.46,0.00,47.00,1,0,47.916017,16.925248,77.4,hst,12.2,22.5,
414.000,21,2,37,1,36,0,0,time,-0.81,2.53,0.00,47.00,1,0,62.631588,3.060890,35.4,vehicular,48.4,36.6,
414.000,27,38,1,37,0,0,0,time,1.95,5.57,0.00,200.00,1,0,29.085409,-2.676930,0.0,static,51.3,50.7,
417.000,26,2,37,1,36,0,0,time,-17.23,-8.25,0.00,46.00,1,0,45.754586,-9.669643,1.2,pedestrian,17.3,25.3,
418.000,3,38,1,37,0,0,0,time,-18.91,-10.49,0.00,46.00,1,0,34.441062,12.123720,69.7,hst,12.6,17.8,
418.000,17,2,37,1,36,0,0,time,-2.57,1.00,0.00,303.00,1,0,51.178414,1.815744,32.8,vehicular,42.2,37.1,
419.000,46,2,37,1,36,0,0,time,-15.65,-5.71,0.00,46.00,1,0,49.369316,-17.912610,0.7,pedestrian,15.6,29.5,
424.000,2,2,48,1,47,0,0,time,-13.02,-7.09,0.00,46.00,1,0,62.409403,30.790055,3.5,pedestrian,18.3,21.0,
425.000,10,2,37,1,36,0,0,time,-15.08,-13.30,0.00,46.00,1,0,42.845380,-6.672527,0.0,static,13.4,19.5,
426.000,0,48,2,47,1,0,0,time,-7.04,-12.51,0.00,46.00,1,0,64.887392,35.953442,0.0,static,22.8,13.4,
426.000,4,2,13,1,12,0,0,time,-8.47,-13.96,0.00,46.00,0,0,62.680560,26.868950,36.1,vehicular,22.4,10.0,LowSINR
426.000,18,37,2,36,1,0,0,time,-13.91,-6.89,0.00,46.00,1,0,52.605033,18.874484,1.7,pedestrian,15.3,28.3,
427.000,4,2,48,1,47,0,0,time,-7.55,-11.99,0.00,47.00,0,0,62.680831,26.869339,36.1,vehicular,22.5,16.9,LowSINR
427.000,29,1,38,0,37,0,0,time,-5.99,-15.22,0.00,46.00,0,0,28.667542,14.201457,1.5,pedestrian,20.2,13.3,LowSINR
428.000,4,2,48,1,47,0,0,time,-8.55,-12.04,0.00,48.00,1,0,62.681101,26.869727,36.1,vehicular,22.6,16.8,
428.000,29,1,38,0,37,0,0,time,-7.26,-17.12,0.00,47.00,1,0,28.667554,14.201451,1.5,pedestrian,20.2,13.3,
430.000,34,38,1,37,0,0,0,time,-7.71,-7.41,0.00,46.00,1,0,31.385663,-10.215528,79.9,hst,28.1,26.6,
431.000,19,2,48,1,47,0,0,time,-13.82,-5.40,0.00,46.00,1,0,55.111534,32.880510,0.0,static,14.3,24.6,
432.000,45,1,38,0,37,0,0,time,-17.68,-12.52,0.00,46.00,1,0,31.675747,-18.547524,1.5,pedestrian,12.2,14.5,
433.000,28,2,37,1,36,0,0,time,-1.68,2.91,0.00,48.00,1,0,63.706717,-3.300869,0.0,static,43.0,34.8,
434.000,15,38,1,37,0,0,0,time,-7.62,-6.25,0.00,59.00,1,0,26.873569,-11.662477,20.6,vehicular,33.8,27.1,
436.000,48,38,1,37,0,0,0,time,-10.22,-7.33,0.00,46.00,1,0,29.191980,10.319874,30.7,vehicular,18.7,29.3,
442.000,36,48,2,47,1,0,0,time,-10.95,-11.14,0.00,46.00,1,0,64.397615,33.656143,33.0,vehicular,19.8,16.5,
443.000,41,1,38,0,37,0,0,time,-5.39,-3.87,0.00,47.00,1,0,28.817380,-10.263747,0.9,pedestrian,30.5,32.3,
443.000,42,2,37,1,36,0,0,time,-5.14,-14.68,0.00,73.00,1,0,58.586647,17.413670,2.1,pedestrian,40.5,18.8,
444.000,24,37,2,36,1,0,0,time,-5.10,-13.45,0.00,47.00,1,0,47.049284,-15.790815,1.2,pedestrian,29.2,12.8,
444.000,33,1,37,0,36,0,0,time,-13.43,-13.64,0.00,46.00,0,0,39.432590,-3.521291,0.0,static,19.8,14.6,LowSINR
444.000,37,37,2,36,1,0,0,time,-16.28,-9.69,0.00,46.00,1,0,57.550336,25.755105,1.2,pedestrian,10.8,24.4,
445.000,33,1,37,0,36,0,0,time,-11.29,-14.15,0.00,47.00,0,0,39.432590,-3.521291,0.0,static,19.9,14.7,LowSINR
446.000,9,2,37,1,36,0,0,time,-5.75,-14.56,0.00,46.00,0,0,49.961199,19.638143,0.0,static,20.8,12.8,LowSINR
446.000,20,2,37,1,36,0,0,time,-16.62,-10.42,0.00,46.00,1,0,44.871856,-15.477303,21.3,vehicular,10.1,24.2,
446.000,33,1,38,0,37,0,0,time,-7.62,-17.28,0.00,48.00,1,0,39.432590,-3.521291,0.0,static,20.1,12.5,
447.000,9,2,37,1,36,0,0,time,-9.94,-14.63,0.00,47.00,0,0,49.961199,19.638143,0.0,static,20.7,12.8,LowSINR
448.000,9,2,37,1,36,0,0,time,-8.50,-16.41,0.00,48.00,1,0,49.961199,19.638143,0.0,static,20.6,12.8,
450.000,31,2,1,1,0,0,0,time,-14.00,-13.46,0.00,46.00,0,0,42.110522,5.703615,0.5,pedestrian,12.0,14.4,LowSINR
451.000,25,37,2,36,1,0,0,time,-6.35,-13.92,0.00,46.00,1,0,43.665933,-6.136902,24.2,vehicular,25.3,12.5,
451.000,31,2,1,1,0,0,0,time,-16.01,-15.63,0.00,47.00,1,0,42.110517,5.703617,0.5,pedestrian,11.9,14.5,
453.000,11,2,37,1,36,0,0,time,-100.00,-5.71,0.00,46.00,1,0,44.097188,-14.145817,81.7,hst,0.0,24.2,
453.000,16,2,37,1,36,0,0,time,-16.57,-6.50,0.00,46.00,1,0,46.522422,6.839727,27.6,vehicular,19.9,23.1,
455.000,38,1,38,0,37,0,0,time,-6.02,-13.32,0.00,47.00,1,0,30.841310,10.527324,0.0,static,28.5,15.5,
456.000,13,2,37,1,36,0,0,time,-12.41,-14.33,0.00,46.00,1,0,47.947303,16.935233,77.4,hst,18.3,14.0,
457.000,7,1,38,0,37,0,0,time,-5.44,-8.89,0.00,59.00,1,0,32.902036,-2.622221,0.0,static,44.5,24.8,
460.000,21,37,2,36,1,0,0,time,-6.31,1.43,0.00,46.00,1,0,62.626944,3.091093,35.4,vehicular,28.6,66.8,
464.000,17,37,2,36,1,0,0,time,-3.16,0.72,0.00,46.00,1,0,51.187906,1.831138,32.8,vehicular,45.0,31.0,
470.000,2,48,2,47,1,0,0,time,-12.60,-9.57,0.00,46.00,1,0,62.408087,30.791289,3.5,pedestrian,16.8,21.3,
471.000,10,37,1,36,0,0,0,time,-5.48,-13.51,0.00,46.00,0,0,42.845380,-6.672527,0.0,static,26.4,14.9,LowSINR
472.000,0,2,13,1,12,0,0,time,-11.44,-14.10,0.00,46.00,1,0,64.887392,35.953442,0.0,static,16.6,19.2,
472.000,10,37,1,36,0,0,0,time,-6.92,-13.15,0.00,47.00,0,0,42.845380,-6.672527,0.0,static,26.6,15.0,LowSINR
472.000,18,2,37,1,36,0,0,time,-8.94,-15.70,0.00,46.00,0,0,52.604693,18.875509,1.7,pedestrian,24.6,15.4,LowSINR
473.000,10,37,1,36,0,0,0,time,-5.85,-15.59,0.00,48.00,0,0,42.845380,-6.672527,0.0,static,26.8,15.1,LowSINR
473.000,18,2,37,1,36,0,0,time,-8.23,-15.24,0.00,47.00,1,0,52.604686,18.875531,1.7,pedestrian,24.5,15.4,
473.000,26,37,2,36,1,0,0,time,-6.45,-14.44,0.00,56.00,0,0,45.754600,-9.670493,1.2,pedestrian,36.2,12.3,LowSINR
474.000,4,48,2,47,1,0,0,time,-15.54,-8.14,0.00,46.00,1,0,62.693538,26.887605,36.1,vehicular,13.3,26.3,
474.000,26,37,2,36,1,0,0,time,-5.22,-17.74,0.00,57.00,1,0,45.754601,-9.670508,1.2,pedestrian,36.4,12.2,
474.000,29,38,1,37,0,0,0,time,-13.44,-8.35,0.00,46.00,1,0,28.668122,14.201177,1.5,pedestrian,11.3,21.5,
476.000,10,37,1,36,0,0,0,time,-5.15,-14.35,0.00,51.00,1,0,42.845380,-6.672527,0.0,static,27.3,15.4,
477.000,19,48,13,47,12,0,0,time,-5.63,-13.00,0.00,46.00,0,0,55.111534,32.880510,0.0,static,22.7,11.7,LowSINR
477.000,34,1,38,0,37,0,0,time,-7.57,-6.61,0.00,47.00,1,0,31.418396,-10.205985,79.9,hst,30.7,21.5,
477.000,46,37,2,36,1,0,0,time,-6.13,-15.35,0.00,58.00,0,0,49.369459,-17.913089,0.7,pedestrian,36.0,12.3,LowSINR
478.000,19,48,2,47,1,0,0,time,-9.34,-11.02,0.00,47.00,0,0,55.111534,32.880510,0.0,static,22.6,14.4,LowSINR
478.000,45,38,1,37,0,0,0,time,-16.77,-16.97,0.00,46.00,1,0,31.675500,-18.546847,1.5,pedestrian,11.6,13.8,
479.000,19,48,2,47,1,0,0,time,-5.38,-15.06,0.00,48.00,1,0,55.111534,32.880510,0.0,static,22.6,14.4,
479.000,28,37,2,36,1,0,0,time,-8.20,3.71,0.00,46.00,1,0,63.706717,-3.300869,0.0,static,25.9,54.0,
479.000,46,37,2,36,1,0,0,time,-5.61,-16.42,0.00,60.00,0,0,49.369464,-17.913106,0.7,pedestrian,36.1,12.2,LowSINR
481.000,15,1,38,0,37,0,0,time,-8.71,-5.90,0.00,47.00,0,0,26.880023,-11.669010,20.6,vehicular,27.0,28.1,MarginalSINR
483.000,15,1,38,0,37,0,0,time,-12.01,-8.12,0.00,49.00,1,0,26.880298,-11.669288,20.6,vehicular,27.0,27.9,
483.000,48,1,38,0,37,0,0,time,-7.59,-16.22,0.00,47.00,1,0,29.189434,10.334426,30.7,vehicular,31.5,15.5,
488.000,36,2,13,1,12,0,0,time,-14.71,-11.91,0.00,46.00,0,0,64.410838,33.663937,33.0,vehicular,19.7,17.8,LowSINR
489.000,1,2,37,1,36,0,0,time,-5.85,-8.47,0.00,90.00,0,0,64.969981,-5.847707,2.3,pedestrian,46.4,21.4,LowSINR
489.000,36,2,13,1,12,0,0,time,-15.74,-11.25,0.00,47.00,1,0,64.411126,33.664107,33.0,vehicular,19.8,17.9,
489.000,41,38,1,37,0,0,0,time,-7.14,-5.56,0.00,46.00,1,0,28.817444,-10.263341,0.9,pedestrian,25.4,31.9,
489.000,42,37,2,36,1,0,0,time,-14.40,3.48,0.00,46.00,1,0,58.586734,17.415342,2.1,pedestrian,16.4,39.5,
490.000,24,2,37,1,36,0,0,time,-100.00,-4.08,0.00,46.00,1,0,47.048901,-15.790372,1.2,pedestrian,0.0,35.9,
491.000,37,2,48,1,47,0,0,time,-10.43,-10.67,0.00,47.00,1,0,57.549838,25.755180,1.2,pedestrian,24.3,13.4,
492.000,33,38,1,37,0,0,0,time,-100.00,-6.07,0.00,46.00,1,0,39.432590,-3.521291,0.0,static,0.0,27.0,
493.000,47,1,38,0,37,0,0,time,-5.36,-4.60,0.00,153.00,1,0,25.855828,7.620509,78.9,hst,36.9,23.0,
494.000,9,37,2,36,1,0,0,time,-18.28,-12.48,0.00,46.00,1,0,49.961199,19.638143,0.0,static,13.3,16.9,
495.000,46,37,2,36,1,0,0,time,-5.26,-19.98,0.00,76.00,0,0,49.369504,-17.913238,0.7,pedestrian,37.2,11.2,LowSINR
