time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
350.000,46,36,0,37,36.61,22.00,25.00,0,tte-aware
351.000,46,36,0,37,36.48,22.00,25.00,1,tte-aware
352.000,42,36,0,37,36.21,22.00,25.00,0,tte-aware
353.000,46,36,0,37,41.44,22.00,25.00,0,tte-aware
354.000,42,36,0,37,39.14,22.00,25.00,0,tte-aware
354.000,46,36,0,37,32.17,22.00,25.00,0,tte-aware
354.000,48,0,0,1,36.85,22.00,25.00,0,tte-aware
355.000,43,36,0,37,56.00,25.00,28.00,1,tte-aware
356.000,37,1,0,2,37.43,22.00,25.00,0,tte-aware
356.000,46,36,0,37,33.53,22.00,25.00,1,tte-aware
356.000,48,0,0,1,44.35,22.00,25.00,0,tte-aware
358.000,48,0,0,1,39.53,22.00,25.00,0,tte-aware
359.000,37,1,0,2,35.01,22.00,25.00,0,tte-aware
359.000,48,0,0,1,39.61,22.00,25.00,0,tte-aware
360.000,32,36,0,37,47.11,25.00,28.00,1,tte-aware
360.000,37,1,0,2,33.75,22.00,25.00,1,tte-aware
360.000,39,36,0,37,48.48,25.00,28.00,1,tte-aware
360.000,47,0,0,1,50.80,25.00,28.00,1,tte-aware
360.000,48,0,0,1,40.47,22.00,25.00,0,tte-aware
362.000,48,0,0,1,37.06,22.00,25.00,1,tte-aware
364.000,21,36,0,37,62.27,25.00,28.00,1,tte-aware
365.000,38,0,0,1,35.86,22.00,25.00,0,tte-aware
366.000,42,36,0,37,40.92,22.00,25.00,0,tte-aware
371.000,38,0,0,1,35.80,22.00,25.00,1,tte-aware
375.000,47,37,0,38,43.56,22.00,25.00,1,tte-aware
376.000,47,37,0,38,49.56,22.00,25.00,0,tte-aware
377.000,24,36,0,37,33.51,22.00,25.00,0,tte-aware
377.000,32,1,0,2,41.85,22.00,25.00,1,tte-aware
379.000,24,36,0,37,36.16,22.00,25.00,0,tte-aware
379.000,39,1,0,2,51.86,25.00,28.00,1,tte-aware
380.000,24,36,0,37,40.28,22.00,25.00,0,tte-aware
381.000,24,36,0,37,36.18,22.00,25.00,1,tte-aware
385.000,26,36,0,37,38.52,22.00,25.00,0,tte-aware
387.000,48,37,0,38,32.61,22.00,25.00,0,tte-aware
388.000,28,1,0,2,49.01,25.00,28.00,1,tte-aware
388.000,35,36,0,37,63.91,28.00,31.00,1,tte-aware
389.000,48,37,0,38,35.57,22.00,25.00,0,tte-aware
390.000,26,36,0,37,36.74,22.00,25.00,0,tte-aware
392.000,15,0,0,1,42.72,22.00,25.00,0,tte-aware
392.000,32,36,0,37,53.07,25.00,28.00,1,tte-aware
392.000,48,37,0,38,32.72,22.00,25.00,0,tte-aware
394.000,34,0,0,1,33.91,22.00,25.00,0,tte-aware
395.000,26,36,0,37,31.56,22.00,25.00,0,tte-aware
395.000,48,37,0,38,29.29,22.00,25.00,0,tte-aware
396.000,15,0,0,1,41.46,22.00,25.00,0,tte-aware
397.000,26,36,0,37,32.17,22.00,25.00,0,tte-aware
397.000,48,37,0,38,34.24,22.00,25.00,0,tte-aware
398.000,1,1,0,2,42.06,22.00,25.00,1,tte-aware
398.000,7,0,0,1,40.71,25.00,28.00,1,tte-aware
400.000,21,1,0,2,59.02,25.00,28.00,1,tte-aware
400.000,26,36,0,37,33.84,22.00,25.00,0,tte-aware
401.000,4,1,0,2,30.90,22.00,25.00,0,tte-aware
401.000,26,36,0,37,40.89,22.00,25.00,0,tte-aware
402.000,26,36,0,37,41.69,22.00,25.00,0,tte-aware
403.000,4,1,0,2,36.73,22.00,25.00,0,tte-aware
403.000,26,36,0,37,35.76,22.00,25.00,0,tte-aware
403.000,28,36,0,37,56.92,25.00,28.00,1,tte-aware
403.000,41,0,0,1,36.90,22.00,25.00,1,tte-aware
404.000,15,0,0,1,36.74,22.00,25.00,0,tte-aware
404.000,26,36,0,37,37.89,22.00,25.00,0,tte-aware
404.000,47,37,0,38,39.39,22.00,25.00,0,tte-aware
404.000,48,37,0,38,38.79,22.00,25.00,0,tte-aware
406.000,26,36,0,37,40.24,22.00,25.00,1,tte-aware
408.000,4,1,0,2,32.01,22.00,25.00,0,tte-aware
408.000,15,0,0,1,44.24,22.00,25.00,0,tte-aware
408.000,39,36,0,37,49.44,25.00,28.00,1,tte-aware
409.000,4,1,0,2,34.03,22.00,25.00,0,tte-aware
410.000,17,36,0,37,51.48,25.00,28.00,1,tte-aware
411.000,4,1,0,2,36.92,22.00,25.00,0,tte-aware
413.000,20,36,0,37,42.58,22.00,25.00,0,tte-aware
413.000,27,0,0,1,64.79,28.00,31.00,1,tte-aware
413.000,48,37,0,38,31.14,22.00,25.00,0,tte-aware
415.000,1,36,0,37,52.87,25.00,28.00,1,tte-aware
415.000,4,1,0,2,34.77,22.00,25.00,0,tte-aware
415.000,21,36,0,37,46.79,25.00,28.00,1,tte-aware
416.000,4,1,0,2,37.10,22.00,25.00,0,tte-aware
416.000,7,37,0,38,50.91,25.00,28.00,1,tte-aware
416.000,20,36,0,37,32.28,22.00,25.00,0,tte-aware
417.000,25,36,0,37,36.28,22.00,25.00,0,tte-aware
418.000,25,36,0,37,34.48,22.00,25.00,0,tte-aware
418.000,34,0,0,1,40.08,22.00,25.00,0,tte-aware
419.000,15,0,0,1,47.18,22.00,25.00,0,tte-aware
419.000,20,36,0,37,41.41,22.00,25.00,0,tte-aware
419.000,41,37,0,38,53.93,25.00,28.00,1,tte-aware
420.000,34,0,0,1,44.58,22.00,25.00,1,tte-aware
421.000,4,1,0,2,35.11,22.00,25.00,0,tte-aware
422.000,25,36,0,37,38.67,22.00,25.00,0,tte-aware
423.000,4,1,0,2,42.99,22.00,25.00,1,tte-aware
423.000,16,36,0,37,33.47,22.00,25.00,0,tte-aware
423.000,20,36,0,37,40.45,22.00,25.00,0,tte-aware
423.000,25,36,0,37,39.42,22.00,25.00,0,tte-aware
423.000,39,1,0,2,71.09,28.00,31.00,1,tte-aware
424.000,15,0,0,1,40.55,22.00,25.00,0,tte-aware
426.000,11,36,0,37,31.40,22.00,25.00,0,tte-aware
426.000,16,36,0,37,39.20,22.00,25.00,0,tte-aware
426.000,17,1,0,2,58.56,25.00,28.00,1,tte-aware
427.000,16,36,0,37,38.66,22.00,25.00,0,tte-aware
427.000,20,36,0,37,34.77,22.00,25.00,0,tte-aware
427.000,25,36,0,37,36.82,22.00,25.00,0,tte-aware
427.000,28,1,0,2,56.20,25.00,28.00,1,tte-aware
428.000,20,36,0,37,39.82,22.00,25.00,0,tte-aware
428.000,25,36,0,37,36.60,22.00,25.00,0,tte-aware
429.000,16,36,0,37,32.52,22.00,25.00,0,tte-aware
430.000,11,36,0,37,39.11,22.00,25.00,0,tte-aware
430.000,21,1,0,2,70.87,28.00,31.00,1,tte-aware
430.000,25,36,0,37,41.72,22.00,25.00,0,tte-aware
431.000,7,0,0,1,54.64,25.00,28.00,1,tte-aware
431.000,10,36,0,37,33.30,22.00,25.00,0,tte-aware
431.000,11,36,0,37,38.76,22.00,25.00,1,tte-aware
431.000,15,0,0,1,41.57,22.00,25.00,0,tte-aware
431.000,16,36,0,37,37.76,22.00,25.00,0,tte-aware
431.000,20,36,0,37,37.89,22.00,25.00,0,tte-aware
431.000,25,36,0,37,31.02,22.00,25.00,1,tte-aware
431.000,29,0,0,1,36.20,22.00,25.00,0,tte-aware
432.000,1,1,0,2,48.16,25.00,28.00,1,tte-aware
432.000,10,36,0,37,29.84,22.00,25.00,0,tte-aware
432.000,20,36,0,37,32.13,22.00,25.00,0,tte-aware
433.000,16,36,0,37,34.04,22.00,25.00,0,tte-aware
433.000,29,0,0,1,41.38,22.00,25.00,0,tte-aware
434.000,10,36,0,37,35.89,22.00,25.00,0,tte-aware
434.000,15,0,0,1,35.13,22.00,25.00,0,tte-aware
434.000,16,36,0,37,35.46,22.00,25.00,0,tte-aware
434.000,18,36,0,37,27.81,18.00,21.00,0,tte-aware
435.000,10,36,0,37,32.33,22.00,25.00,0,tte-aware
435.000,20,36,0,37,41.05,22.00,25.00,0,tte-aware
436.000,20,36,0,37,41.71,22.00,25.00,0,tte-aware
436.000,29,0,0,1,39.44,22.00,25.00,0,tte-aware
437.000,10,36,0,37,38.31,22.00,25.00,0,tte-aware
437.000,16,36,0,37,38.31,22.00,25.00,0,tte-aware
437.000,41,0,0,1,45.69,25.00,28.00,1,tte-aware
438.000,16,36,0,37,38.11,22.00,25.00,0,tte-aware
438.000,20,36,0,37,42.13,22.00,25.00,0,tte-aware
438.000,34,37,0,38,43.71,22.00,25.00,0,tte-aware
439.000,10,36,0,37,40.07,22.00,25.00,0,tte-aware
439.000,20,36,0,37,40.00,22.00,25.00,0,tte-aware
439.000,29,0,0,1,36.66,22.00,25.00,0,tte-aware
439.000,34,37,0,38,36.25,22.00,25.00,0,tte-aware
440.000,10,36,0,37,36.66,22.00,25.00,0,tte-aware
440.000,20,36,0,37,37.95,22.00,25.00,0,tte-aware
440.000,34,37,0,38,42.93,22.00,25.00,0,tte-aware
441.000,10,36,0,37,36.61,22.00,25.00,0,tte-aware
441.000,20,36,0,37,38.21,22.00,25.00,0,tte-aware
441.000,34,37,0,38,40.88,22.00,25.00,0,tte-aware
442.000,28,36,0,37,47.25,25.00,28.00,1,tte-aware
442.000,33,0,0,1,32.55,18.00,21.00,0,tte-aware
442.000,34,37,0,38,41.68,22.00,25.00,1,tte-aware
443.000,17,36,0,37,60.84,25.00,28.00,1,tte-aware
443.000,20,36,0,37,35.83,22.00,25.00,0,tte-aware
444.000,10,36,0,37,37.05,22.00,25.00,0,tte-aware
444.000,16,36,0,37,34.07,22.00,25.00,1,tte-aware
444.000,20,36,0,37,37.88,22.00,25.00,0,tte-aware
444.000,29,0,0,1,34.40,22.00,25.00,0,tte-aware
445.000,29,0,0,1,34.43,22.00,25.00,0,tte-aware
446.000,3,0,0,1,38.35,22.00,25.00,0,tte-aware
446.000,29,0,0,1,35.99,22.00,25.00,1,tte-aware
449.000,10,36,0,37,36.00,22.00,25.00,0,tte-aware
450.000,3,0,0,1,32.83,22.00,25.00,0,tte-aware
450.000,33,0,0,1,33.67,22.00,25.00,0,tte-aware
451.000,2,1,0,2,34.31,22.00,25.00,0,tte-aware
451.000,10,36,0,37,36.54,22.00,25.00,0,tte-aware
452.000,2,1,0,2,32.59,22.00,25.00,0,tte-aware
452.000,15,0,0,1,46.65,22.00,25.00,0,tte-aware
452.000,33,0,0,1,38.92,22.00,25.00,1,tte-aware
453.000,10,36,0,37,39.00,22.00,25.00,0,tte-aware
454.000,3,0,0,1,37.42,22.00,25.00,0,tte-aware
455.000,10,36,0,37,42.51,22.00,25.00,1,tte-aware
456.000,41,37,0,38,46.86,25.00,28.00,1,tte-aware
457.000,28,1,0,2,61.29,25.00,28.00,1,tte-aware
458.000,3,0,0,1,39.10,22.00,25.00,0,tte-aware
458.000,34,0,0,1,46.54,22.00,25.00,0,tte-aware
459.000,34,0,0,1,45.52,22.00,25.00,1,tte-aware
460.000,0,12,0,13,35.57,18.00,21.00,0,tte-aware
460.000,2,1,0,2,31.64,22.00,25.00,0,tte-aware
460.000,15,0,0,1,41.80,22.00,25.00,0,tte-aware
461.000,2,1,0,2,33.64,22.00,25.00,0,tte-aware
465.000,17,1,0,2,45.63,25.00,28.00,1,tte-aware
469.000,15,0,0,1,34.93,22.00,25.00,1,tte-aware
470.000,2,1,0,2,32.07,22.00,25.00,0,tte-aware
471.000,41,0,0,1,45.86,25.00,28.00,1,tte-aware
472.000,44,36,0,37,58.49,25.00,28.00,1,tte-aware
473.000,2,1,0,2,34.64,22.00,25.00,0,tte-aware
474.000,2,1,0,2,39.66,22.00,25.00,0,tte-aware
477.000,2,1,0,2,41.32,22.00,25.00,0,tte-aware
478.000,2,1,0,2,33.67,22.00,25.00,0,tte-aware
478.000,4,47,0,48,29.92,18.00,21.00,0,tte-aware
481.000,2,1,0,2,36.39,22.00,25.00,0,tte-aware
481.000,17,36,0,37,67.12,25.00,28.00,1,tte-aware
483.000,2,1,0,2,37.37,22.00,25.00,0,tte-aware
484.000,15,37,0,38,43.21,22.00,25.00,0,tte-aware
485.000,15,37,0,38,41.39,22.00,25.00,0,tte-aware
488.000,2,1,0,2,41.53,22.00,25.00,0,tte-aware
488.000,44,1,0,2,62.78,25.00,28.00,1,tte-aware
489.000,2,1,0,2,37.22,22.00,25.00,1,tte-aware
489.000,15,37,0,38,42.82,22.00,25.00,0,tte-aware
490.000,0,12,0,13,37.46,22.00,25.00,0,tte-aware
491.000,0,12,0,13,32.26,22.00,25.00,0,tte-aware
491.000,15,37,0,38,40.63,22.00,25.00,0,tte-aware
492.000,33,36,0,37,31.95,22.00,25.00,0,tte-aware
493.000,0,12,0,13,37.98,22.00,25.00,0,tte-aware
494.000,0,12,0,13,42.47,22.00,25.00,0,tte-aware
494.000,15,37,0,38,41.30,22.00,25.00,0,tte-aware
494.000,41,37,0,38,39.19,22.00,25.00,0,tte-aware
496.000,0,12,0,13,31.62,22.00,25.00,0,tte-aware
496.000,33,36,0,37,36.44,22.00,25.00,1,tte-aware
497.000,36,1,0,2,39.58,22.00,25.00,0,tte-aware
498.000,0,12,0,13,35.25,22.00,25.00,0,tte-aware
498.000,15,37,0,38,45.60,22.00,25.00,1,tte-aware
499.000,0,12,0,13,38.02,22.00,25.00,0,tte-aware
499.000,36,1,0,2,32.98,22.00,25.00,0,tte-aware
500.000,31,0,0,1,31.54,22.00,25.00,0,tte-aware
500.000,36,1,0,2,36.10,22.00,25.00,0,tte-aware
500.000,47,37,0,38,35.65,22.00,25.00,1,tte-aware
501.000,0,12,0,13,36.21,22.00,25.00,0,tte-aware
501.000,31,0,0,1,38.91,22.00,25.00,0,tte-aware
501.000,36,1,0,2,34.31,22.00,25.00,0,tte-aware
502.000,31,0,0,1,37.41,22.00,25.00,0,tte-aware
504.000,0,12,0,13,35.05,22.00,25.00,0,tte-aware
505.000,0,12,0,13,36.91,22.00,25.00,0,tte-aware
506.000,0,12,0,13,38.68,22.00,25.00,0,tte-aware
506.000,31,0,0,1,38.27,22.00,25.00,0,tte-aware
507.000,0,12,0,13,35.27,22.00,25.00,0,tte-aware
508.000,36,1,0,2,41.42,22.00,25.00,0,tte-aware
508.000,44,36,0,37,58.45,25.00,28.00,1,tte-aware
509.000,0,12,0,13,36.87,22.00,25.00,0,tte-aware
509.000,31,0,0,1,36.17,22.00,25.00,0,tte-aware
510.000,0,12,0,13,37.60,22.00,25.00,0,tte-aware
510.000,36,1,0,2,36.54,22.00,25.00,0,tte-aware
511.000,0,12,0,13,40.56,22.00,25.00,0,tte-aware
511.000,31,0,0,1,33.93,22.00,25.00,0,tte-aware
511.000,33,0,0,1,41.18,25.00,28.00,0,tte-aware
512.000,33,0,0,1,49.39,25.00,28.00,1,tte-aware
513.000,15,0,0,1,40.89,22.00,25.00,0,tte-aware
513.000,31,0,0,1,39.59,22.00,25.00,0,tte-aware
514.000,0,12,0,13,30.82,22.00,25.00,0,tte-aware
514.000,15,0,0,1,37.10,22.00,25.00,1,tte-aware
514.000,36,1,0,2,36.72,22.00,25.00,1,tte-aware
515.000,0,12,0,13,40.44,22.00,25.00,0,tte-aware
515.000,47,0,0,1,48.96,25.00,28.00,1,tte-aware
516.000,0,12,0,13,42.56,22.00,25.00,0,tte-aware
517.000,41,37,0,38,37.74,22.00,25.00,0,tte-aware
518.000,0,12,0,13,37.40,22.00,25.00,0,tte-aware
518.000,8,36,0,37,48.21,25.00,28.00,0,tte-aware
518.000,41,37,0,38,35.84,22.00,25.00,0,tte-aware
520.000,41,37,0,38,35.52,22.00,25.00,0,tte-aware
521.000,0,12,0,13,32.27,22.00,25.00,0,tte-aware
522.000,0,12,0,13,37.46,22.00,25.00,0,tte-aware
522.000,31,0,0,1,37.81,22.00,25.00,1,tte-aware
522.000,41,37,0,38,34.93,22.00,25.00,0,tte-aware
523.000,0,12,0,13,34.66,22.00,25.00,0,tte-aware
524.000,0,12,0,13,35.98,22.00,25.00,0,tte-aware
526.000,0,12,0,13,36.48,22.00,25.00,0,tte-aware
527.000,0,12,0,13,35.69,22.00,25.00,1,tte-aware
527.000,0,1,0,2,33.62,22.00,25.00,1,tte-aware
528.000,33,36,0,37,40.76,22.00,25.00,0,tte-aware
532.000,15,37,0,38,42.23,22.00,25.00,0,tte-aware
533.000,44,1,0,2,46.80,25.00,28.00,1,tte-aware
534.000,15,37,0,38,34.68,22.00,25.00,0,tte-aware
535.000,15,37,0,38,33.28,22.00,25.00,0,tte-aware
539.000,31,36,0,37,40.20,22.00,25.00,0,tte-aware
540.000,15,37,0,38,35.25,22.00,25.00,0,tte-aware
540.000,31,36,0,37,39.19,22.00,25.00,1,tte-aware
542.000,8,36,0,37,45.31,22.00,25.00,1,tte-aware
542.000,33,36,0,37,46.30,22.00,25.00,0,tte-aware
543.000,10,0,0,1,41.53,22.00,25.00,0,tte-aware
544.000,0,1,0,2,40.77,22.00,25.00,1,tte-aware
544.000,22,1,0,2,41.50,22.00,25.00,1,tte-aware
545.000,15,37,0,38,30.28,22.00,25.00,0,tte-aware
548.000,44,36,0,37,43.07,25.00,28.00,1,tte-aware
558.000,8,1,0,2,42.01,22.00,25.00,0,tte-aware
558.000,31,0,0,1,40.43,22.00,25.00,0,tte-aware
558.000,40,1,0,2,37.79,22.00,25.00,0,tte-aware
559.000,0,12,0,13,32.58,22.00,25.00,0,tte-aware
559.000,22,36,0,37,48.15,25.00,28.00,1,tte-aware
559.000,35,1,0,2,40.27,22.00,25.00,0,tte-aware
560.000,8,1,0,2,43.45,22.00,25.00,0,tte-aware
560.000,31,0,0,1,44.64,22.00,25.00,1,tte-aware
560.000,33,36,0,37,51.67,25.00,28.00,1,tte-aware
561.000,8,1,0,2,43.76,22.00,25.00,0,tte-aware
562.000,8,1,0,2,42.00,22.00,25.00,1,tte-aware
564.000,44,1,0,2,40.52,22.00,25.00,0,tte-aware
565.000,40,1,0,2,38.47,22.00,25.00,0,tte-aware
565.000,44,1,0,2,44.63,22.00,25.00,1,tte-aware
566.000,0,12,0,13,39.69,22.00,25.00,0,tte-aware
570.000,0,12,0,13,41.79,22.00,25.00,0,tte-aware
573.000,0,12,0,13,36.75,22.00,25.00,0,tte-aware
574.000,0,12,0,13,36.06,22.00,25.00,0,tte-aware
575.000,0,12,0,13,37.98,22.00,25.00,0,tte-aware
575.000,33,0,0,1,58.10,25.00,28.00,1,tte-aware
577.000,8,36,0,37,35.60,22.00,25.00,0,tte-aware
578.000,0,12,0,13,28.21,22.00,25.00,0,tte-aware
578.000,8,36,0,37,37.39,22.00,25.00,0,tte-aware
578.000,31,36,0,37,51.01,22.00,25.00,0,tte-aware
580.000,31,36,0,37,49.12,22.00,25.00,1,tte-aware
581.000,0,12,0,13,28.63,22.00,25.00,1,tte-aware
581.000,8,36,0,37,36.22,22.00,25.00,0,tte-aware
581.000,44,36,0,37,43.95,22.00,25.00,1,tte-aware
582.000,8,36,0,37,36.00,22.00,25.00,0,tte-aware
583.000,8,36,0,37,37.03,22.00,25.00,0,tte-aware
585.000,8,36,0,37,39.84,22.00,25.00,1,tte-aware
596.000,44,1,0,2,41.35,22.00,25.00,0,tte-aware
597.000,0,1,0,2,45.75,22.00,25.00,0,tte-aware
597.000,44,1,0,2,39.90,22.00,25.00,0,tte-aware
598.000,44,1,0,2,34.98,22.00,25.00,0,tte-aware
599.000,44,1,0,2,34.18,22.00,25.00,0,tte-aware
